lad19cd,ex_prob
E07000134,0.0798
E07000135,0.775
E07000136,0.389
E07000137,0.0175
E07000138,0.7472
E07000139,0.5446
E07000140,0.4057
E07000141,0.1399
E07000142,0.359
E07000143,0.1935
E07000144,0.0125
E07000145,0.1333
E07000146,0.0322
E07000147,0.266
E07000148,0.1724
E07000149,0.0116
E07000150,0.7063
E07000151,0.184
E07000152,0.3057
E07000153,0.6739
E07000154,1
E07000155,0.2827
E07000156,0.9224
E07000163,0.7429
E07000164,0.0299
E07000165,0.418
E07000166,0.2467
E07000167,0.4524
E07000168,0.2781
E07000169,0.187
E07000170,0.7449
E07000171,0.9093
E07000172,0.5409
E07000173,0.013
E07000174,0.0947
E07000175,0.9824
E07000176,0.4462
E07000177,0.8484
E07000178,0.8519
E07000179,0.428
E07000180,0.3973
E07000181,0.7183
E07000187,0.4013
E07000188,0.7394
E07000189,0.0246
E07000192,0.4156
E07000193,0.8842
E07000194,0.0052
E07000195,0.1911
E07000196,0.1644
E07000197,0.1238
E07000198,0.1977
E07000199,0.5935
E07000200,0.0558
E07000202,0.1284
E07000203,0.1184
E07000207,0.9592
E07000208,0.8156
E07000209,0.3576
E07000210,0
E07000211,0.0818
E07000212,0.6558
E07000213,0.7267
E07000214,0.9417
E07000215,0.0594
E07000216,0.3078
E07000217,0.9856
E07000218,0.2305
E07000219,0.5382
E07000220,0.5278
E07000221,0.1682
E07000222,0.3647
E07000223,0.3321
E07000224,0.4989
E07000225,0.0544
E07000226,0.7803
E07000227,0.1173
E07000228,0.3572
E07000229,0.1383
E07000234,0.7592
E07000235,0.5146
E07000236,0.2726
E07000237,0.497
E07000238,0.0305
E07000239,0.2725
E07000240,0.6181
E07000241,0.0915
E07000242,0.0838
E07000243,0.7021
E07000244,0.0089
E07000245,0.0788
E07000246,0.0186
E08000001,0.5702
E08000002,0.8658
E08000003,0.8043
E08000004,0.9146
E08000005,0.8581
E08000006,0.7026
E08000007,0.4995
E08000008,0.486
E08000009,0.7344
E08000010,0.6878
E08000011,0.6128
E08000012,0.4566
E08000013,0.5326
E08000014,0.8268
E08000015,0.522
E08000016,0.9583
E08000017,0.0305
E08000018,0.6536
E08000019,0.8595
E08000021,0.91
E08000022,0.6691
E08000023,0.6204
E08000024,0.8195
E08000025,0.6758
E08000026,0.7755
E08000027,0.8064
E08000028,0.8889
E08000029,0.0739
E08000030,0.8485
E08000031,0.8466
E08000032,0.5625
E08000033,0.7473
E08000034,0.7007
E08000035,0.6875
E08000036,0.6328
E08000037,0.4636
"E09000001,E09000033",0.0372
E09000002,0.8849
E09000003,0.7598
E09000004,0.5841
E09000005,0.8202
E09000006,0.6347
E09000007,0.3644
E09000008,0.5979
E09000009,0.4493
E09000010,0.4218
E09000011,0.1312
E09000012,0.5562
E09000013,0.8644
E09000014,0.8034
E09000015,0.771
E09000016,0.2914
E09000017,0.7111
E09000018,0.855
E09000019,0.0398
E09000020,0.9009
E09000021,0.8947
E09000022,0.1907
E09000023,0.4339
E09000024,0.7064
E09000025,0.3803
E09000026,0.9557
E09000027,0.958
E09000028,0.7466
E09000029,0.283
E09000030,0.1545
E09000031,0.6678
E09000032,0.3265
