lad19cd,ex_prob
E06000001,0.7985
E06000002,0.7874
E06000003,0.1162
E06000004,0.328
E06000005,0.5907
E06000006,0.7581
E06000007,0.5585
E06000008,0.998
E06000009,0.7513
E06000010,0.5111
E06000011,0.0395
E06000012,0
E06000013,0.2944
E06000014,0.3223
E06000015,0.4326
E06000016,0.7116
E06000017,0.5155
E06000018,0.4113
E06000019,1
E06000020,0.9324
E06000021,0.0758
E06000022,0.148
E06000023,0.2874
E06000024,0.1802
E06000025,0.2739
E06000026,0.0345
E06000027,0.6566
E06000030,0.562
E06000031,0.7709
E06000032,1
E06000033,0.7479
E06000034,0.8079
E06000035,0.3629
E06000036,0.2189
E06000037,0.6022
E06000038,0.6219
E06000039,0.7903
E06000040,0.8034
E06000041,0.3755
E06000042,0.6126
E06000043,0.9713
E06000044,0.0376
E06000045,0.3176
E06000046,0
E06000047,0.744
E06000049,0.7104
E06000050,0.8443
E06000051,0.2513
"E06000052,E06000053",0.0222
E06000054,0.4352
E06000055,0.9466
E06000056,0.7986
E06000057,0.1754
E06000058,0.6635
E06000059,0.2728
E07000004,0.1231
E07000005,0.8825
E07000006,0.6139
E07000007,0.6513
E07000008,0.0121
E07000009,0.7366
E07000010,0.8976
E07000011,0.7449
E07000012,0.2309
E07000026,0.7106
E07000027,0
E07000028,0.8794
E07000029,0
E07000030,0.8011
E07000031,0.8937
E07000032,0.4939
E07000033,0.5956
E07000034,0.3487
E07000035,0.2235
E07000036,0.133
E07000037,0.3815
E07000038,0.6081
E07000039,0.5364
E07000040,0.7865
E07000041,0.7179
E07000042,0.6675
E07000043,0
E07000044,0.3655
E07000045,0.9233
E07000046,0.8935
E07000047,0
E07000061,0.9748
E07000062,0.2655
E07000063,0.99
E07000064,0.3416
E07000065,0.6978
E07000066,0.6389
E07000067,0.8418
E07000068,0.3422
E07000069,0.8289
E07000070,0.5976
E07000071,0.7539
E07000072,0.6925
E07000073,0
E07000074,0.2991
E07000075,0.4427
E07000076,0.9465
E07000077,0.5125
E07000078,0.7152
E07000079,0
E07000080,0.5152
E07000081,0.538
E07000082,0.7033
E07000083,0
E07000084,0.3927
E07000085,0.8213
E07000086,0.6682
E07000087,0.8242
E07000088,0.2668
E07000089,0.3665
E07000090,0.7775
E07000091,0.6563
E07000092,0.6785
E07000093,0.0983
E07000094,0.5143
E07000095,0.6241
E07000096,0.8563
E07000098,0.2157
E07000099,0.0937
E07000102,0.1413
E07000103,0.5303
E07000105,0.9041
E07000106,0.7233
E07000107,0.4107
E07000108,0.9399
E07000109,0.9977
E07000110,0.5818
E07000111,0.7818
E07000112,0.851
E07000113,0.6855
E07000114,0.8666
E07000115,0.1455
E07000116,0.8849
E07000117,0.7677
E07000118,0.3274
E07000119,0.6446
E07000120,0.8868
E07000121,0.4605
E07000122,0.5063
E07000123,0.8145
E07000124,0.0276
E07000125,0.8894
E07000126,0.4054
E07000127,0.2192
E07000128,0.7484
E07000129,0.1221
E07000130,0.0147
E07000131,0.0409
E07000132,0.4275
E07000133,0.0514
E07000134,0.2343
E07000135,0.793
E07000136,0.441
E07000137,0.6539
E07000138,0.3942
E07000139,0.0923
E07000140,0.7074
E07000141,0.3094
E07000142,0.9908
E07000143,0
E07000144,0
E07000145,0.5142
E07000146,0.3903
E07000147,0.7949
E07000148,0.5586
E07000149,0.4386
E07000150,0.9798
E07000151,0.1883
E07000152,0.529
E07000153,0.8214
E07000154,0.9043
E07000155,0.3334
E07000156,0.4175
E07000163,0.0515
E07000164,0.1691
E07000165,0.234
E07000166,0.7022
E07000167,0
E07000168,0
E07000169,0.5293
E07000170,0.9119
E07000171,0.8352
E07000172,0.499
E07000173,0.4879
E07000174,0.4372
E07000175,0.95
E07000176,0.9105
E07000177,0.9629
E07000178,0.6685
E07000179,0.435
E07000180,0.397
E07000181,0.5718
E07000187,0.3408
E07000188,0.5849
E07000189,0
E07000192,0.0419
E07000193,0.8154
E07000194,0.6501
E07000195,0.2028
E07000196,0.7289
E07000197,0.7297
E07000198,0.3321
E07000199,0.0814
E07000200,0.6843
E07000202,0.4006
E07000203,0
E07000207,0.04
E07000208,0.2979
E07000209,0.7321
E07000210,0.3352
E07000211,0.5735
E07000212,0.0393
E07000213,0.1469
E07000214,0.8305
E07000215,0.3634
E07000216,0.24
E07000217,0.4955
E07000218,0.7848
E07000219,0.1916
E07000220,0.5447
E07000221,0.6112
E07000222,0.0862
E07000223,0.8355
E07000224,0.7476
E07000225,0.6026
E07000226,0.4013
E07000227,0.7391
E07000228,0.6244
E07000229,0.9846
E07000234,0.247
E07000235,0.0978
E07000236,0.3413
E07000237,0.4698
E07000238,0.1137
E07000239,0.4547
E07000240,0.2019
E07000241,0.0358
E07000242,0.1656
E07000243,0
E07000244,0.1151
E07000245,0.5002
E07000246,0.7836
E08000001,0.6969
E08000002,0.4495
E08000003,0.7307
E08000004,0.3822
E08000005,0.9169
E08000006,0.1456
E08000007,0.7365
E08000008,0.2214
E08000009,0.7334
E08000010,0.7194
E08000011,0.623
E08000012,0.2669
E08000013,0.3837
E08000014,0.9945
E08000015,0.1901
E08000016,0.4417
E08000017,0.6278
E08000018,0.9367
E08000019,0.7188
E08000021,0.7939
E08000022,0.637
E08000023,0.39
E08000024,0.2378
E08000025,0.959
E08000026,0.5655
E08000027,0.7421
E08000028,0.9683
E08000029,0.7784
E08000030,0.9932
E08000031,0.5644
E08000032,0.8686
E08000033,0.9092
E08000034,0.8479
E08000035,0.7165
E08000036,0.9186
E08000037,0.6806
"E09000001,E09000033",0.1093
E09000002,0.668
E09000003,0.9693
E09000004,0.4393
E09000005,0.1209
E09000006,0.4897
E09000007,0.1923
E09000008,0.3695
E09000009,0.7855
E09000010,0.6575
E09000011,0.3505
E09000012,0.9921
E09000013,0.26
E09000014,0.5445
E09000015,0.5924
E09000016,0.682
E09000017,0.4479
E09000018,0.7155
E09000019,0.6396
E09000020,0.3248
E09000021,0.7368
E09000022,0.3255
E09000023,0.6005
E09000024,0.6047
E09000025,0.9833
E09000026,0.8357
E09000027,0.1254
E09000028,0.427
E09000029,0.4664
E09000030,0.1124
E09000031,0.8362
E09000032,0.7797
