lad19cd,ex_prob
E07000087,0.7974
E07000088,0.1329
E07000089,0.622
E07000090,0.2987
E07000091,0.2995
E07000092,0.7827
E07000093,0.5898
E07000094,0.0377
E07000095,0.3037
E07000096,0.1405
E07000098,0.4437
E07000099,0.9195
E07000102,0.2907
E07000103,0.7713
E07000105,0.0915
E07000106,0.1246
E07000107,0.7315
E07000108,0.2534
E07000109,0.7213
E07000110,0.1122
E07000111,0.8019
E07000112,0.3723
E07000113,0.048
E07000114,0.7589
E07000115,0.3149
E07000116,0.3132
E07000117,0.8626
E07000118,0.4426
E07000119,0.7873
E07000120,0.9327
E07000121,0.1318
E07000122,0.9699
E07000123,0.8635
E07000124,0.4574
E07000125,0.3618
E07000126,0.6155
E07000127,0.6265
E07000128,0.8752
E07000129,0.3496
E07000130,0.7927
E07000131,0.0842
E07000132,0.7108
E07000133,0.9799
E07000134,0.1431
E07000135,0.8161
E07000136,0.2301
E07000137,0.0383
E07000138,0.5795
E07000139,0.6754
E07000140,0.3097
E07000141,0.5205
E07000142,0.5152
E07000143,0.5376
E07000144,0.3322
E07000145,0.4289
E07000146,0.1259
E07000147,0.1947
E07000148,0.5484
E07000149,0.2921
E07000150,0.8217
E07000151,0.7356
E07000152,0.9044
E07000153,0.6647
E07000154,1
E07000155,0.0195
E07000156,0.9608
E07000163,0.945
E07000164,0.4743
E07000165,0.7741
E07000166,0.3355
E07000167,0.4344
E07000168,0.451
E07000169,0.6536
E07000170,0.9401
E07000171,0.9026
E07000172,0.7178
E07000173,0.2078
E07000174,0.1449
E07000175,0.8902
E07000176,0.8176
E07000177,0.5347
E07000178,0.9137
E07000179,0.803
E07000180,0.5262
E07000181,0.3643
E07000187,0.5787
E07000188,0.5206
E07000189,0.0988
E07000192,0.1395
E07000193,0.9839
E07000194,0
E07000195,0.2645
E07000196,0.07
E07000197,0.5318
E07000198,0.7559
E07000199,0.2787
E07000200,0.0345
E07000202,0.0525
E07000203,0.4914
E07000207,0.9974
E07000208,0.7084
E07000209,0.8394
E07000210,0.0843
E07000211,0.4824
E07000212,0.7595
E07000213,0.8707
E07000214,0.8784
E07000215,0.1084
E07000216,0.6179
E07000217,0.9996
E07000218,0.3118
E07000219,0.9778
E07000220,0.7706
E07000221,0.1302
E07000222,0.1938
E07000223,0.6068
E07000224,0.6451
E07000225,0.0706
E07000226,0.838
E07000227,0.2432
E07000228,0.5293
E07000229,0.3613
E07000234,0.8889
E07000235,0.4096
E07000236,0.4884
E07000237,0.6558
E07000238,0.2301
E07000239,0.7089
E07000240,0.5955
E07000241,0.1006
E07000242,0.4942
E07000243,0.7298
E07000244,0.1652
E07000245,0.0828
E07000246,0.0527
E08000001,0.8951
E08000002,0.9886
E08000003,0.8643
E08000004,0.6379
E08000005,0.7721
E08000006,0.9682
E08000007,0.4467
E08000008,0.7622
E08000009,0.7765
E08000010,0.7022
E08000011,0.538
E08000012,0.5216
E08000013,0.1844
E08000014,0.8678
E08000015,0.2053
E08000016,0.9282
E08000017,0.1138
E08000018,0.8844
E08000019,0.6385
E08000021,0.9759
E08000022,0.8602
E08000023,0.5348
E08000024,0.3235
E08000025,0.7492
E08000026,0.7988
E08000027,0.242
E08000028,0.7004
E08000029,0.3178
E08000030,0.9846
E08000031,0.8786
E08000032,0.7593
E08000033,0.8265
E08000034,0.8416
E08000035,0.7815
E08000036,0.7566
E08000037,0.7258
"E09000001,E09000033",0.0572
E09000002,0.9179
E09000003,0.64
E09000004,0.4864
E09000005,0.6261
E09000006,0.6021
E09000007,0.6067
E09000008,0.2538
E09000009,0.7444
E09000010,0.6151
E09000011,0.507
E09000012,0.7908
E09000013,0.7339
E09000014,0.7871
E09000015,0.6109
E09000016,0.6291
E09000017,0.8372
E09000018,0.9415
E09000019,0.0556
E09000020,0.8761
E09000021,0.9002
E09000022,0.7972
E09000023,0.246
E09000024,0.8948
E09000025,0.5965
E09000026,0.2554
E09000027,0.9934
E09000028,0.6321
E09000029,0.3395
E09000030,0.3897
E09000031,0.9089
E09000032,0.8856
