lad19cd,ex_prob
E07000075,0.495
E07000076,0.4993
E07000077,0.4817
E07000078,0.7826
E07000079,0.8409
E07000080,0
E07000081,0.1704
E07000082,0.862
E07000083,0.6156
E07000084,0.4352
E07000085,0.8748
E07000086,0.1425
E07000087,0.4135
E07000088,0.5541
E07000089,0
E07000090,0.6417
E07000091,0.3828
E07000092,0.1709
E07000093,0.3922
E07000094,0.121
E07000095,0.805
E07000096,0.9594
E07000098,0.3875
E07000099,0.3954
E07000102,0.6895
E07000103,0.9564
E07000105,0.8526
E07000106,0.3412
E07000107,0.7235
E07000108,0.7627
E07000109,0.9477
E07000110,0.3151
E07000111,0.4501
E07000112,0.6818
E07000113,0.9056
E07000114,0.6328
E07000115,0.4799
E07000116,0.3101
E07000117,0.9276
E07000118,0.2146
E07000119,0.4765
E07000120,0.6637
E07000121,0.5638
E07000122,0.9935
E07000123,0.9228
E07000124,0.2878
E07000125,0.1384
E07000126,0.2304
E07000127,0.9778
E07000128,0.1704
E07000129,0.111
E07000130,0.381
E07000131,0.5425
E07000132,0.8222
E07000133,0.9958
E07000134,0.2183
E07000135,0.336
E07000136,0.5386
E07000137,0.9525
E07000138,0.1022
E07000139,0.0877
E07000140,0.4152
E07000141,0.2395
E07000142,0.2286
E07000143,0.4309
E07000144,0.172
E07000145,0.545
E07000146,0.1521
E07000147,0.1673
E07000148,0.4444
E07000149,0.0575
E07000150,0.4818
E07000151,0.1434
E07000152,0.4299
E07000153,0.6369
E07000154,0.9182
E07000155,0.3654
E07000156,0.0182
E07000163,0.04
E07000164,0
E07000165,0.9042
E07000166,0.3483
E07000167,0
E07000168,0
E07000169,0.0885
E07000170,0.3822
E07000171,0.9988
E07000172,0.4445
E07000173,0.3808
E07000174,0.2296
E07000175,0.7358
E07000176,0.1422
E07000177,0.5494
E07000178,0.9336
E07000179,0.6642
E07000180,0.6018
E07000181,0.5309
E07000187,0.125
E07000188,0.2197
E07000189,0.5546
E07000192,0.5753
E07000193,0.3543
E07000194,0.8324
E07000195,0.9175
E07000196,0.529
E07000197,0.7262
E07000198,0.6689
E07000199,0
E07000200,0.6436
E07000202,0.9453
E07000203,0.4962
E07000207,0.8751
E07000208,0.5427
E07000209,0.089
E07000210,0
E07000211,0.4305
E07000212,0.4452
E07000213,0.1953
E07000214,0.3142
E07000215,0.968
E07000216,0.6153
E07000217,0.4966
E07000218,0.6231
E07000219,0.8271
E07000220,0.5383
E07000221,0.5749
E07000222,0.3496
E07000223,0.4278
E07000224,0.5656
E07000225,0.2217
E07000226,0.3334
E07000227,0.0414
E07000228,0.61240000000000006
E07000229,0.5702
E07000234,0.444
E07000235,0.6957
E07000236,0
E07000237,0.7159
E07000238,0.9815
E07000239,0.2455
E07000240,0.5119
E07000241,0
E07000242,0.0837
E07000243,0.6915
E07000244,0.8377
E07000245,0.3789
E07000246,0.0552
E08000001,0.7135
E08000002,0.923
E08000003,0.9657
E08000004,0.9928
E08000005,0.7527
E08000006,0.9605
E08000007,0.9622
E08000008,0.9335
E08000009,0.9958
E08000010,0.9182
E08000011,0.5575
E08000012,0.9899
E08000013,0.3896
E08000014,0.3913
E08000015,0.166
E08000016,0.0307
E08000017,0.5272
E08000018,0.6055
E08000019,0.7663
E08000021,0.0115
E08000022,0.2341
E08000023,0.2717
E08000024,0.2884
E08000025,0.577
E08000026,0.9227
E08000027,0.8301
E08000028,0.8389
E08000029,0.6737
E08000030,0.4344
E08000031,0.9892
E08000032,0.8107
E08000033,0.9947
E08000034,0.8537
E08000035,0.6374
E08000036,0.5319
E08000037,0.1371
"E09000001,E09000033",0.1338
E09000002,0.93
E09000003,0.8006
E09000004,0.6747
E09000005,0.9868
E09000006,0.1532
E09000007,0.479
E09000008,0.5464
E09000009,0.2141
E09000010,0.1189
E09000011,0.98740000000000006
E09000012,0.7728
E09000013,0.867
E09000014,0.4861
E09000015,0.7217
E09000016,0.6063
E09000017,0.4167
E09000018,0.6294
E09000019,0.6548
E09000020,0.6805
E09000021,0.4944
E09000022,0.684
E09000023,0.678
E09000024,0.0795
E09000025,0.7644
E09000026,0.5323
E09000027,0.6759
E09000028,0.4809
E09000029,0.9115
E09000030,0.6631
E09000031,0.4617
E09000032,0.6199
