lad19cd,ex_prob
E07000120,0.999
E07000121,0.3645
E07000122,0.6176
E07000123,0.8391
E07000124,0
E07000125,0.5626
E07000126,0.3462
E07000127,0.7446
E07000128,0.83
E07000129,0.1629
E07000130,0.4458
E07000131,0.2254
E07000132,0.5238
E07000133,0.3359
E07000134,0.2802
E07000135,0.9352
E07000136,0.4593
E07000137,0.5355
E07000138,0.7987
E07000139,0.564
E07000140,0.3756
E07000141,0.3675
E07000142,0.7301
E07000143,0.3635
E07000144,0.5444
E07000145,0
E07000146,0.2269
E07000147,0.2899
E07000148,0.6164
E07000149,0.53
E07000150,0.743
E07000151,0.739
E07000152,0.6977
E07000153,0.7124
E07000154,0.9689
E07000155,0.4014
E07000156,0.6452
E07000163,0.2128
E07000164,0.2805
E07000165,0.5758
E07000166,0.2902
E07000167,0
E07000168,0
E07000169,0.2969
E07000170,0.1683
E07000171,0.6409
E07000172,0.5767
E07000173,0.3869
E07000174,0.9492
E07000175,0.9353
E07000176,0.0627
E07000177,0.8
E07000178,0.7567
E07000179,0.3664
E07000180,0.6574
E07000181,0.7535
E07000187,0.6432
E07000188,0
E07000189,0.2508
E07000192,0.14
E07000193,0.7586
E07000194,0.7315
E07000195,0.4363
E07000196,0.2636
E07000197,0.7805
E07000198,0.3834
E07000199,0.7047
E07000200,0.6675
E07000202,0.3512
E07000203,0
E07000207,0.317
E07000208,0.4134
E07000209,0.4442
E07000210,0
E07000211,0.4379
E07000212,0.1803
E07000213,0.7176
E07000214,0.5383
E07000215,0.2863
E07000216,0.7438
E07000217,0.5753
E07000218,0.8781
E07000219,0.6718
E07000220,0.1386
E07000221,0.0733
E07000222,0.5053
E07000223,0
E07000224,0.7298
E07000225,0.9497
E07000226,0.4712
E07000227,0.3018
E07000228,0.8521
E07000229,0.8906
E07000234,0.8017
E07000235,0
E07000236,0.567
E07000237,0.3534
E07000238,0.2076
E07000239,0.6411
E07000240,0.7395
E07000241,0.0895
E07000242,0.811
E07000243,0.3082
E07000244,0.454
E07000245,0.6808
E07000246,0.6447
E08000001,0.6988
E08000002,0.9851
E08000003,0.7286
E08000004,0.9184
E08000005,0.9878
E08000006,0.7735
E08000007,0.8781
E08000008,0.3257
E08000009,0.7404
E08000010,0.85
E08000011,0.647
E08000012,0.4446
E08000013,0.4747
E08000014,0.7747
E08000015,0.432
E08000016,0.9386
E08000017,0.9256
E08000018,0.9789
E08000019,0.7561
E08000021,0.7296
E08000022,0.2307
E08000023,0.1136
E08000024,0.6481
E08000025,0.8444
E08000026,0.9374
E08000027,0.1433
E08000028,0.9991
E08000029,0.8875
E08000030,0.8258
E08000031,0.8488
E08000032,0.9426
E08000033,0.8586
E08000034,0.7904
E08000035,0.3024
E08000036,0.9698
E08000037,0.3306
"E09000001,E09000033",0.2516
E09000002,0.8726
E09000003,0.9584
E09000004,0.725
E09000005,0.8445
E09000006,0.3384
E09000007,0.6613
E09000008,0.2905
E09000009,0.6405
E09000010,0.9836
E09000011,0.5573
E09000012,0.9955
E09000013,0.3356
E09000014,0.8329
E09000015,0.3721
E09000016,0.8891
E09000017,0.915
E09000018,0.6744
E09000019,0.8409
E09000020,0.4969
E09000021,0.5977
E09000022,0.6786
E09000023,0.9055
E09000024,0.5888
E09000025,0.9197
E09000026,0.8694
E09000027,0.7117
E09000028,0.7332
E09000029,0.4695
E09000030,0.5729
E09000031,0.8373
E09000032,0.8231
