lad19cd,ex_prob
E07000083,0
E07000084,0.2962
E07000085,0.0531
E07000086,0.3509
E07000087,0
E07000088,0.6391
E07000089,0.3872
E07000090,0.0883
E07000091,0.1942
E07000092,0.7486
E07000093,0.0585
E07000094,0.5925
E07000095,0.228
E07000096,0.2815
E07000098,0.315
E07000099,0.2149
E07000102,0.5254
E07000103,0.6373
E07000105,0.0506
E07000106,0.105
E07000107,0.7029
E07000108,0.5972
E07000109,0.6875
E07000110,0.2325
E07000111,0.1075
E07000112,0.9866
E07000113,0.6796
E07000114,0.6801
E07000115,0.3166
E07000116,0.843
E07000117,0.9849
E07000118,0.832
E07000119,0.8384
E07000120,0.8936
E07000121,0.4736
E07000122,0.9906
E07000123,0.9593
E07000124,0.4071
E07000125,0.468
E07000126,0.9005
E07000127,0.9082
E07000128,0.3256
E07000129,0.1553
E07000130,0.9881
E07000131,0.0932
E07000132,0.587
E07000133,0.8868
E07000134,0.2635
E07000135,0.8699
E07000136,0.0721
E07000137,0.0467
E07000138,0.8762
E07000139,0.2803
E07000140,0.5623
E07000141,0.885
E07000142,0.5631
E07000143,0.4893
E07000144,0.4472
E07000145,0.9259
E07000146,0.7419
E07000147,0.1842
E07000148,0.0297
E07000149,0.0673
E07000150,0.6259
E07000151,0.6759
E07000152,0.9873
E07000153,0.3083
E07000154,0.972
E07000155,0.1775
E07000156,0.9994
E07000163,0
E07000164,0.9793
E07000165,0.428
E07000166,0.4438
E07000167,0
E07000168,0.1917
E07000169,0.0738
E07000170,0.4442
E07000171,0.3481
E07000172,0
E07000173,0.2387
E07000174,0.2088
E07000175,0.9915
E07000176,0.6205
E07000177,0.1962
E07000178,0.1354
E07000179,0.7048
E07000180,0.2516
E07000181,0.6741
E07000187,0.8264
E07000188,0.14
E07000189,0.0256
E07000192,0.2954
E07000193,0.8513
E07000194,0.089
E07000195,0.3204
E07000196,0.6615
E07000197,0.8867
E07000198,0.6195
E07000199,0.6795
E07000200,0.6528
E07000202,0.113
E07000203,0.0744
E07000207,0.4468
E07000208,0.1505
E07000209,0.2577
E07000210,0.5402
E07000211,0.6316
E07000212,0.518
E07000213,0.3284
E07000214,0.8606
E07000215,0.274
E07000216,0.2071
E07000217,0.9488
E07000218,0.2758
E07000219,0.8911
E07000220,0.8634
E07000221,0.0222
E07000222,0.0195
E07000223,0
E07000224,0.4724
E07000225,0.2398
E07000226,0.0559
E07000227,0.5715
E07000228,0.0661
E07000229,0.3079
E07000234,0.3368
E07000235,0
E07000236,0.1265
E07000237,0.1301
E07000238,0.2844
E07000239,0
E07000240,0.6471
E07000241,0.8401
E07000242,0.3585
E07000243,0.649
E07000244,0.1055
E07000245,0.2545
E07000246,0.261
E08000001,0.946
E08000002,0.804
E08000003,0.7768
E08000004,0.9828
E08000005,0.9453
E08000006,0.9147
E08000007,0.9647
E08000008,0.9898
E08000009,0.5377
E08000010,0.6746
E08000011,0.9633
E08000012,0.4863
E08000013,0.7893
E08000014,0.6225
E08000015,0.7555
E08000016,0.908
E08000017,0.1555
E08000018,0.8796
E08000019,0.3489
E08000021,0.7956
E08000022,0.1394
E08000023,0.1589
E08000024,0.7551
E08000025,0.4278
E08000026,0.643
E08000027,0.0895
E08000028,0.5636
E08000029,0.4826
E08000030,0.3932
E08000031,0.7623
E08000032,0.7477
E08000033,0.9504
E08000034,0.7255
E08000035,0.911
E08000036,0.7156
E08000037,0.8254
"E09000001,E09000033",0.0793
E09000002,0.7699
E09000003,0.753
E09000004,0.0178
E09000005,0.1084
E09000006,0.2865
E09000007,0.0488
E09000008,0.1283
E09000009,0.884
E09000010,0.8403
E09000011,0.1763
E09000012,0.7129
E09000013,0.4144
E09000014,0.7215
E09000015,0.4912
E09000016,0.8895
E09000017,0.5832
E09000018,0.9593
E09000019,0.2233
E09000020,0.5086
E09000021,0.3665
E09000022,0.9756
E09000023,0.2111
E09000024,0.8692
E09000025,0.0634
E09000026,0.7336
E09000027,0.4346
E09000028,0.1451
E09000029,0.2571
E09000030,0.5941
E09000031,0.3869
E09000032,0.8513
