lad19cd,ex_prob
E06000001,0.8045
E06000002,0.2129
E06000003,0.1756
E06000004,0.2101
E06000005,0.1493
E06000006,0.9926
E06000007,0.7233
E06000008,0.8383
E06000009,0.9804
E06000010,0.0067
E06000011,0.0746
E06000012,0.0093
E06000013,0.119
E06000014,0.592
E06000015,0.8311
E06000016,0.6165
E06000017,0.1706
E06000018,0.2819
E06000019,0.0859
E06000020,0.0828
E06000021,0.5182
E06000022,0.0364
E06000023,0.0307
E06000024,0.2694
E06000025,0.3743
E06000026,0.4391
E06000027,0.0178
E06000030,0.0232
E06000031,0.0428
E06000032,0.6676
E06000033,0.2693
E06000034,0.1754
E06000035,0.0796
E06000036,0.1815
E06000037,0.041
E06000038,0.0188
E06000039,0.4171
E06000040,0.8529
E06000041,0.0994
E06000042,0.2994
E06000043,0.658
E06000044,0.0078
E06000045,0.0476
E06000046,0.0336
E06000047,0.324
E06000049,0.3494
E06000050,0.47
E06000051,0.0365
"E06000052,E06000053",0.272
E06000054,0.076
E06000055,0.2273
E06000056,0.439
E06000057,0.8747
E06000058,0.1211
E06000059,0.0207
E07000004,0.3111
E07000005,0.2713
E07000006,0.1813
E07000007,0.3166
E07000008,0.0255
E07000009,0.008
E07000010,0.0996
E07000011,0.1008
E07000012,0.048
E07000026,0.5523
E07000027,0.8429
E07000028,0.0325
E07000029,0.5497
E07000030,0.3493
E07000031,0.0657
E07000032,0.2292
E07000033,0.1833
E07000034,0.0186
E07000035,0.067
E07000036,0.2015
E07000037,0.8702
E07000038,0.3577
E07000039,0.3299
E07000040,0.0807
E07000041,0.2181
E07000042,0.1154
E07000043,0.0679
E07000044,0.005
E07000045,0.0047
E07000046,0.2953
E07000047,0.0559
E07000061,0.0387
E07000062,0.0035
E07000063,0.0284
E07000064,0.0262
E07000065,0.0548
E07000066,0.2965
E07000067,0.0841
E07000068,0.4163
E07000069,0.7704
E07000070,0.0889
E07000071,0.103
E07000072,0.4295
E07000073,0.4507
E07000074,0.1553
E07000075,0.0903
E07000076,0.1301
E07000077,0.4654
E07000078,0.2489
E07000079,0.1628
E07000080,0.5234
E07000081,0.2169
E07000082,0.009
E07000083,0.0296
E07000084,5e-4
E07000085,0.2517
E07000086,0.0031
E07000087,0.0481
E07000088,0.0031
E07000089,0.1056
E07000090,0.4115
E07000091,0.0187
E07000092,0.6332
E07000093,0.1542
E07000094,0.0103
E07000095,0.9157
E07000096,0.0952
E07000098,0.9383
E07000099,0.5995
E07000102,0.3903
E07000103,0.7406
E07000105,0.1067
E07000106,0.212
E07000107,0.2151
E07000108,0.0116
E07000109,0.0835
E07000110,0.0494
E07000111,0.0148
E07000112,0.0538
E07000113,0.3268
E07000114,0.1566
E07000115,0.0474
E07000116,0.4414
E07000117,0.9931
E07000118,0.621
E07000119,0.5597
E07000120,0.9889
E07000121,0.4931
E07000122,0.9802
E07000123,0.9756
E07000124,0.3959
E07000125,0.9999
E07000126,0.5709
E07000127,0.8291
E07000128,0.9863
E07000129,0.7264
E07000130,0.7107
E07000131,0.15
E07000132,0.1929
E07000133,0.0671
E07000134,0.0016
E07000135,0.6723
E07000136,0.0223
E07000137,0.1137
E07000138,0.5806
E07000139,0.1256
E07000140,8e-4
E07000141,0.1445
E07000142,0.6516
E07000143,0.0093
E07000144,0.0872
E07000145,0.7057
E07000146,0.063
E07000147,0.001
E07000148,0.0146
E07000149,0.0551
E07000150,0.2034
E07000151,0.0592
E07000152,0.1308
E07000153,0.2654
E07000154,0.2471
E07000155,0.2299
E07000156,0.1592
E07000163,0.7186
E07000164,0.6615
E07000165,0.1125
E07000166,0.275
E07000167,0.0627
E07000168,0.5385
E07000169,0.8206
E07000170,0.0441
E07000171,0.0831
E07000172,0.1992
E07000173,0.2625
E07000174,0.0949
E07000175,0.2862
E07000176,0.7242
E07000177,0.6425
E07000178,0.3842
E07000179,0.1272
E07000180,0.1326
E07000181,0.1047
E07000187,0.4109
E07000188,0.139
E07000189,0.0216
E07000192,0.121
E07000193,0.3585
E07000194,0.5088
E07000195,0.1016
E07000196,0.5331
E07000197,0.5796
E07000198,0.4458
E07000199,0.4926
E07000200,0.0131
E07000202,0.0908
E07000203,0.10780000000000001
E07000207,0.0402
E07000208,0.6387
E07000209,0.1085
E07000210,0.0052
E07000211,0.1082
E07000212,0.6619
E07000213,0.0376
E07000214,0.1756
E07000215,0.3058
E07000216,0.113
E07000217,0.3902
E07000218,0.1185
E07000219,0.8133
E07000220,0.9877
E07000221,0.172
E07000222,0.1594
E07000223,0.4453
E07000224,0.2764
E07000225,0.3089
E07000226,0.0057
E07000227,0.1307
E07000228,0.057
E07000229,0.7383
E07000234,0.0055
E07000235,0.0354
E07000236,0.0282
E07000237,0.1537
E07000238,0.0069
E07000239,0.5008
E07000240,0.8001
E07000241,0.0951
E07000242,0.1644
E07000243,0.599
E07000244,0.0017
E07000245,0.4023
E07000246,5e-4
E08000001,0.8482
E08000002,0.9592
E08000003,0.7366
E08000004,0.9287
E08000005,0.9428
E08000006,0.7849
E08000007,0.5709
E08000008,0.8867
E08000009,0.5426
E08000010,0.8882
E08000011,0.9068
E08000012,0.8183
E08000013,0.9552
E08000014,0.8449
E08000015,0.8593
E08000016,0.3138
E08000017,0.7479
E08000018,0.4532
E08000019,0.2976
E08000021,0.868
E08000022,0.7585
E08000023,0.9909
E08000024,0.5563
E08000025,0.2908
E08000026,0.4317
E08000027,0.2649
E08000028,0.3496
E08000029,0.4596
E08000030,0.5092
E08000031,0.5678
E08000032,0.7632
E08000033,0.5434
E08000034,0.8075
E08000035,0.6043
E08000036,0.3183
E08000037,0.8206
"E09000001,E09000033",2e-4
E09000002,0.6317
E09000003,0.1836
E09000004,0.1248
E09000005,0.1535
E09000006,0.1626
E09000007,0.0672
E09000008,0.0605
E09000009,0.1407
E09000010,0.3093
E09000011,0.1952
E09000012,0.2138
E09000013,0.3041
E09000014,0.5461
E09000015,0.2561
E09000016,0.518
E09000017,0.3289
E09000018,0.5753
E09000019,0.1297
E09000020,0.1696
E09000021,0.5067
E09000022,0.1435
E09000023,0.2936
E09000024,0.4395
E09000025,0.2255
E09000026,0.8025
E09000027,0.0879
E09000028,0.1572
E09000029,0.2714
E09000030,0.0647
E09000031,0.8411
E09000032,0.1914
