lad19cd,ex_prob
E07000078,0.5402
E07000079,0.9081
E07000080,0.1119
E07000081,0.3
E07000082,0.364
E07000083,0.2408
E07000084,0.0615
E07000085,0.4916
E07000086,0.7644
E07000087,0.4943
E07000088,0.8162
E07000089,0.3526
E07000090,0.4615
E07000091,0.1899
E07000092,0.5916
E07000093,0.245
E07000094,0.4279
E07000095,0.5593
E07000096,0.507
E07000098,0.2991
E07000099,0.5659
E07000102,0.8171
E07000103,0.9921
E07000105,0.7971
E07000106,0.5729
E07000107,0.8763
E07000108,0.4165
E07000109,0.9806
E07000110,0.992
E07000111,0.3563
E07000112,0.7289
E07000113,0.7588
E07000114,0.8132
E07000115,0.9083
E07000116,0.9147
E07000117,0.7894
E07000118,0.5678
E07000119,0.1935
E07000120,0.9997
E07000121,0.1363
E07000122,0.9479
E07000123,0.8753
E07000124,0.368
E07000125,0.9539
E07000126,0.1348
E07000127,0.9787
E07000128,0.8241
E07000129,0.1097
E07000130,0.8707
E07000131,0.4705
E07000132,0.884
E07000133,0.8592
E07000134,0.5726
E07000135,0.7155
E07000136,0.8849
E07000137,0.2178
E07000138,0.9481
E07000139,0.3465
E07000140,0.6706
E07000141,0.7502
E07000142,0.2738
E07000143,0.3475
E07000144,0.6945
E07000145,0
E07000146,0.4763
E07000147,0.6368
E07000148,0.6389
E07000149,0.2274
E07000150,0.8955
E07000151,0.5732
E07000152,0.9154
E07000153,0.5062
E07000154,0.9532
E07000155,0.4865
E07000156,0.6062
E07000163,0.0441
E07000164,0
E07000165,0.1681
E07000166,0
E07000167,0
E07000168,0
E07000169,0.0483
E07000170,0.1808
E07000171,0.0102
E07000172,0.4307
E07000173,0.2997
E07000174,0.9825
E07000175,0.3908
E07000176,0.2311
E07000177,0.4041
E07000178,0.9898
E07000179,0.3801
E07000180,0.7514
E07000181,0.6368
E07000187,0.4393
E07000188,0.317
E07000189,0.4623
E07000192,0.9396
E07000193,0.9028
E07000194,0.801
E07000195,0.1806
E07000196,0.7304
E07000197,0
E07000198,0
E07000199,0.3924
E07000200,0.1157
E07000202,0.5374
E07000203,0.3424
E07000207,0.6561
E07000208,0.5119
E07000209,0.684
E07000210,0.55
E07000211,0.0683
E07000212,0.8199
E07000213,0.4088
E07000214,0.5689
E07000215,0
E07000216,0.8876
E07000217,0.6797
E07000218,0.0863
E07000219,0.9823
E07000220,0.3653
E07000221,0
E07000222,0.61
E07000223,0.3506
E07000224,0.1419
E07000225,0.5696
E07000226,0.9959
E07000227,0.4065
E07000228,0.548
E07000229,0.2882
E07000234,0.6589
E07000235,0
E07000236,0.331
E07000237,0.9697
E07000238,0.6217
E07000239,0.6128
E07000240,0.4621
E07000241,0.3388
E07000242,0.4894
E07000243,0.2336
E07000244,0.3982
E07000245,0.7808
E07000246,0.3487
E08000001,0.8485
E08000002,0.6041
E08000003,0.704
E08000004,0.9958
E08000005,0.9729
E08000006,0.9757
E08000007,0.7623
E08000008,0.9546
E08000009,0.9946
E08000010,0.4053
E08000011,0.2246
E08000012,0.5203
E08000013,0.42
E08000014,0.6797
E08000015,0.6865
E08000016,0.9798
E08000017,0.0711
E08000018,0.4923
E08000019,0.8095
E08000021,0.5461
E08000022,0.424
E08000023,0.4945
E08000024,0.4874
E08000025,0.7276
E08000026,0.8379
E08000027,0.3436
E08000028,0.9487
E08000029,0.3446
E08000030,0.3855
E08000031,0.9277
E08000032,0.8176
E08000033,0.8396
E08000034,0.8334
E08000035,0.0639
E08000036,0.1587
E08000037,0.2757
"E09000001,E09000033",0.3224
E09000002,0.674
E09000003,0.4575
E09000004,0.6683
E09000005,0.6926
E09000006,0.3049
E09000007,0.094
E09000008,0.5035
E09000009,0.7561
E09000010,0.3
E09000011,0.5389
E09000012,0.8184
E09000013,0.7246
E09000014,0.6103
E09000015,0.5182
E09000016,0.645
E09000017,0.8186
E09000018,0.4621
E09000019,0.5552
E09000020,0.9337
E09000021,0.4074
E09000022,0.5612
E09000023,0.6827
E09000024,0.7931
E09000025,0.2647
E09000026,0.7111
E09000027,0.6264
E09000028,0.7632
E09000029,0.6437
E09000030,0.9623
E09000031,0.4251
E09000032,0.7281
