analysis_timestamp,lad19cd,ex_prob
2020-07-03T14:54:18Z,E07000009,0.254
2020-07-03T14:54:18Z,E07000010,0.328
2020-07-03T14:54:18Z,E07000011,0.384
2020-07-03T14:54:18Z,E07000012,0.245
2020-07-03T14:54:18Z,E07000026,0.375
2020-07-03T14:54:18Z,E07000027,0.462
2020-07-03T14:54:18Z,E07000028,0.379
2020-07-03T14:54:18Z,E07000029,0.449
2020-07-03T14:54:18Z,E07000030,0.35
2020-07-03T14:54:18Z,E07000031,0.388
2020-07-03T14:54:18Z,E07000032,0.295
2020-07-03T14:54:18Z,E07000033,0.246
2020-07-03T14:54:18Z,E07000034,0.265
2020-07-03T14:54:18Z,E07000035,0.195
2020-07-03T14:54:18Z,E07000036,0.364
2020-07-03T14:54:18Z,E07000037,0.236
2020-07-03T14:54:18Z,E07000038,0.266
2020-07-03T14:54:18Z,E07000039,0.285
2020-07-03T14:54:18Z,E07000040,0.211
2020-07-03T14:54:18Z,E07000041,0.271
2020-07-03T14:54:18Z,E07000042,0.377
2020-07-03T14:54:18Z,E07000043,0.264
2020-07-03T14:54:18Z,E07000044,0.343
2020-07-03T14:54:18Z,E07000045,0.231
2020-07-03T14:54:18Z,E07000046,0.254
2020-07-03T14:54:18Z,E07000047,0.281
2020-07-03T14:54:18Z,E07000061,0.31
2020-07-03T14:54:18Z,E07000062,0.189
2020-07-03T14:54:18Z,E07000063,0.36
2020-07-03T14:54:18Z,E07000064,0.163
2020-07-03T14:54:18Z,E07000065,0.317
2020-07-03T14:54:18Z,E07000066,0.379
2020-07-03T14:54:18Z,E07000067,0.404
2020-07-03T14:54:18Z,E07000068,0.332
2020-07-03T14:54:18Z,E07000069,0.338
2020-07-03T14:54:18Z,E07000070,0.482
2020-07-03T14:54:18Z,E07000071,0.476
2020-07-03T14:54:18Z,E07000072,0.357
2020-07-03T14:54:18Z,E07000073,0.395
2020-07-03T14:54:18Z,E07000074,0.322
2020-07-03T14:54:18Z,E07000075,0.36
2020-07-03T14:54:18Z,E07000076,0.534
2020-07-03T14:54:18Z,E07000077,0.341
2020-07-03T14:54:18Z,E07000078,0.432
2020-07-03T14:54:18Z,E07000079,0.241
2020-07-03T14:54:18Z,E07000080,0.335
2020-07-03T14:54:18Z,E07000081,0.466
2020-07-03T14:54:18Z,E07000082,0.299
2020-07-03T14:54:18Z,E07000083,0.397
2020-07-03T14:54:18Z,E07000084,0.46
2020-07-03T14:54:18Z,E07000085,0.44
2020-07-03T14:54:18Z,E07000086,0.386
2020-07-03T14:54:18Z,E07000087,0.245
2020-07-03T14:54:18Z,E07000088,0.359
2020-07-03T14:54:18Z,E07000089,0.368
2020-07-03T14:54:18Z,E07000090,0.286
2020-07-03T14:54:18Z,E07000091,0.303
2020-07-03T14:54:18Z,E07000092,0.54
2020-07-03T14:54:18Z,E07000093,0.384
2020-07-03T14:54:18Z,E07000094,0.359
2020-07-03T14:54:18Z,E07000095,0.262
2020-07-03T14:54:18Z,E07000096,0.33
2020-07-03T14:54:18Z,E07000098,0.383
2020-07-03T14:54:18Z,E07000099,0.31
2020-07-03T14:54:18Z,E07000102,0.368
2020-07-03T14:54:18Z,E07000103,0.434
2020-07-03T14:54:18Z,E07000105,0.225
2020-07-03T14:54:18Z,E07000106,0.251
2020-07-03T14:54:18Z,E07000107,0.34
2020-07-03T14:54:18Z,E07000108,0.347
2020-07-03T14:54:18Z,E07000109,0.32
2020-07-03T14:54:18Z,E07000110,0.209
2020-07-03T14:54:18Z,E07000111,0.193
2020-07-03T14:54:18Z,E07000112,0.27
2020-07-03T14:54:18Z,E07000113,0.2
2020-07-03T14:54:18Z,E07000114,0.279
2020-07-03T14:54:18Z,E07000115,0.13
2020-07-03T14:54:18Z,E07000116,0.366
2020-07-03T14:54:18Z,E07000117,0.172
2020-07-03T14:54:18Z,E07000118,0.46
2020-07-03T14:54:18Z,E07000119,0.344
2020-07-03T14:54:18Z,E07000120,0.194
2020-07-03T14:54:18Z,E07000121,0.412
2020-07-03T14:54:18Z,E07000122,0.135
2020-07-03T14:54:18Z,E07000123,0.288
2020-07-03T14:54:18Z,E07000124,0.142
2020-07-03T14:54:18Z,E07000125,0.252
2020-07-03T14:54:18Z,E07000126,0.31
2020-07-03T14:54:18Z,E07000127,0.487
2020-07-03T14:54:18Z,E07000128,0.459
2020-07-03T14:54:18Z,E07000129,0.113
2020-07-03T14:54:18Z,E07000130,0.16
2020-07-03T14:54:18Z,E07000131,0.099
2020-07-03T14:54:18Z,E07000132,0.192
2020-07-03T14:54:18Z,E07000133,0.117
2020-07-03T14:54:18Z,E07000134,0.106
2020-07-03T14:54:18Z,E07000135,0.117
2020-07-03T14:54:18Z,E07000136,0.346
2020-07-03T14:54:18Z,E07000137,0.174
2020-07-03T14:54:18Z,E07000138,0.196
2020-07-03T14:54:18Z,E07000139,0.165
2020-07-03T14:54:18Z,E07000140,0.361
2020-07-03T14:54:18Z,E07000141,0.27
2020-07-03T14:54:18Z,E07000142,0.128
2020-07-03T14:54:18Z,E07000143,0.398
2020-07-03T14:54:18Z,E07000144,0.378
2020-07-03T14:54:18Z,E07000145,0.439
2020-07-03T14:54:18Z,E07000146,0.48
2020-07-03T14:54:18Z,E07000147,0.306
2020-07-03T14:54:18Z,E07000148,0.299
2020-07-03T14:54:18Z,E07000149,0.304
2020-07-03T14:54:18Z,E07000150,0.279
2020-07-03T14:54:18Z,E07000151,0.13
2020-07-03T14:54:18Z,E07000152,0.291
2020-07-03T14:54:18Z,E07000153,0.24
2020-07-03T14:54:18Z,E07000154,0.227
2020-07-03T14:54:18Z,E07000155,0.138
2020-07-03T14:54:18Z,E07000156,0.231
2020-07-03T14:54:18Z,E07000163,0.162
2020-07-03T14:54:18Z,E07000164,0.277
2020-07-03T14:54:18Z,E07000165,0.285
2020-07-03T14:54:18Z,E07000166,0.304
2020-07-03T14:54:18Z,E07000167,0.347
2020-07-03T14:54:18Z,E07000168,0.374
2020-07-03T14:54:18Z,E07000169,0.181
2020-07-03T14:54:18Z,E07000170,0.365
2020-07-03T14:54:18Z,E07000171,0.24
2020-07-03T14:54:18Z,E07000172,0.314
2020-07-03T14:54:18Z,E07000173,0.234
2020-07-03T14:54:18Z,E07000174,0.238
2020-07-03T14:54:18Z,E07000175,0.156
2020-07-03T14:54:18Z,E07000176,0.186
2020-07-03T14:54:18Z,E07000177,0.378
2020-07-03T14:54:18Z,E07000178,0.458
2020-07-03T14:54:18Z,E07000179,0.489
2020-07-03T14:54:18Z,E07000180,0.391
2020-07-03T14:54:18Z,E07000181,0.391
2020-07-03T14:54:18Z,E07000187,0.216
2020-07-03T14:54:18Z,E07000188,0.446
2020-07-03T14:54:18Z,E07000189,0.273
2020-07-03T14:54:18Z,E07000192,0.219
2020-07-03T14:54:18Z,E07000193,0.338
2020-07-03T14:54:18Z,E07000194,0.255
2020-07-03T14:54:18Z,E07000195,0.325
2020-07-03T14:54:18Z,E07000196,0.252
2020-07-03T14:54:18Z,E07000197,0.356
2020-07-03T14:54:18Z,E07000198,0.353
2020-07-03T14:54:18Z,E07000199,0.323
2020-07-03T14:54:18Z,E07000200,0.444
2020-07-03T14:54:18Z,E07000202,0.542
2020-07-03T14:54:18Z,E07000203,0.44
2020-07-03T14:54:18Z,E07000207,0.281
2020-07-03T14:54:18Z,E07000208,0.394
2020-07-03T14:54:18Z,E07000209,0.435
2020-07-03T14:54:18Z,E07000210,0.325
2020-07-03T14:54:18Z,E07000211,0.461
2020-07-03T14:54:18Z,E07000212,0.326
2020-07-03T14:54:18Z,E07000213,0.34
2020-07-03T14:54:18Z,E07000214,0.476
2020-07-03T14:54:18Z,E07000215,0.374
2020-07-03T14:54:18Z,E07000216,0.416
2020-07-03T14:54:18Z,E07000217,0.416
2020-07-03T14:54:18Z,E07000218,0.264
2020-07-03T14:54:18Z,E07000219,0.39
2020-07-03T14:54:18Z,E07000220,0.241
2020-07-03T14:54:18Z,E07000221,0.412
2020-07-03T14:54:18Z,E07000222,0.224
2020-07-03T14:54:18Z,E07000223,0.329
2020-07-03T14:54:18Z,E07000224,0.253
2020-07-03T14:54:18Z,E07000225,0.217
2020-07-03T14:54:18Z,E07000226,0.316
2020-07-03T14:54:18Z,E07000227,0.384
2020-07-03T14:54:18Z,E07000228,0.423
2020-07-03T14:54:18Z,E07000229,0.381
2020-07-03T14:54:18Z,E07000234,0.415
2020-07-03T14:54:18Z,E07000235,0.388
2020-07-03T14:54:18Z,E07000236,0.437
2020-07-03T14:54:18Z,E07000237,0.425
2020-07-03T14:54:18Z,E07000238,0.365
2020-07-03T14:54:18Z,E07000239,0.415
2020-07-03T14:54:18Z,E07000240,0.297
2020-07-03T14:54:18Z,E07000241,0.356
2020-07-03T14:54:18Z,E07000242,0.289
2020-07-03T14:54:18Z,E07000243,0.397
2020-07-03T14:54:18Z,E07000244,0.493
2020-07-03T14:54:18Z,E07000245,0.409
2020-07-03T14:54:18Z,E07000246,0.439
2020-07-03T14:54:18Z,E08000001,0.318
2020-07-03T14:54:18Z,E08000002,0.327
2020-07-03T14:54:18Z,E08000003,0.26
2020-07-03T14:54:18Z,E08000004,0.205
2020-07-03T14:54:18Z,E08000005,0.211
2020-07-03T14:54:18Z,E08000006,0.33
2020-07-03T14:54:18Z,E08000007,0.327
2020-07-03T14:54:18Z,E08000008,0.262
2020-07-03T14:54:18Z,E08000009,0.307
2020-07-03T14:54:18Z,E08000010,0.56
2020-07-03T14:54:18Z,E08000011,0.503
2020-07-03T14:54:18Z,E08000012,0.507
2020-07-03T14:54:18Z,E08000013,0.477
2020-07-03T14:54:18Z,E08000014,0.5
2020-07-03T14:54:18Z,E08000015,0.443
2020-07-03T14:54:18Z,E08000016,0.24
2020-07-03T14:54:18Z,E08000017,0.32
2020-07-03T14:54:18Z,E08000018,0.236
2020-07-03T14:54:18Z,E08000019,0.312
2020-07-03T14:54:18Z,E08000021,0.528
2020-07-03T14:54:18Z,E08000022,0.516
2020-07-03T14:54:18Z,E08000023,0.577
2020-07-03T14:54:18Z,E08000024,0.534
2020-07-03T14:54:18Z,E08000025,0.334
2020-07-03T14:54:18Z,E08000026,0.294
2020-07-03T14:54:18Z,E08000027,0.361
2020-07-03T14:54:18Z,E08000028,0.342
2020-07-03T14:54:18Z,E08000029,0.303
2020-07-03T14:54:18Z,E08000030,0.389
2020-07-03T14:54:18Z,E08000031,0.331
2020-07-03T14:54:18Z,E08000032,0.208
2020-07-03T14:54:18Z,E08000033,0.115
2020-07-03T14:54:18Z,E08000034,0.151
2020-07-03T14:54:18Z,E08000035,0.266
2020-07-03T14:54:18Z,E08000036,0.217
2020-07-03T14:54:18Z,E08000037,0.519
2020-07-03T14:54:18Z,"E09000001,E09000033",0.195
2020-07-03T14:54:18Z,E09000002,0.35
2020-07-03T14:54:18Z,E09000003,0.336
2020-07-03T14:54:18Z,E09000004,0.261
2020-07-03T14:54:18Z,E09000005,0.358
2020-07-03T14:54:18Z,E09000006,0.43
2020-07-03T14:54:18Z,E09000007,0.109
2020-07-03T14:54:18Z,E09000008,0.376
2020-07-03T14:54:18Z,E09000009,0.302
2020-07-03T14:54:18Z,E09000010,0.319
2020-07-03T14:54:18Z,E09000011,0.258
2020-07-03T14:54:18Z,E09000012,0.194
2020-07-03T14:54:18Z,E09000013,0.296
2020-07-03T14:54:18Z,E09000014,0.192
2020-07-03T14:54:18Z,E09000015,0.392
2020-07-03T14:54:18Z,E09000016,0.372
2020-07-03T14:54:18Z,E09000017,0.271
2020-07-03T14:54:18Z,E09000018,0.368
2020-07-03T14:54:18Z,E09000019,0.048
2020-07-03T14:54:18Z,E09000020,0.201
2020-07-03T14:54:18Z,E09000021,0.428
2020-07-03T14:54:18Z,E09000022,0.296
2020-07-03T14:54:18Z,E09000023,0.349
2020-07-03T14:54:18Z,E09000024,0.398
2020-07-03T14:54:18Z,E09000025,0.326
2020-07-03T14:54:18Z,E09000026,0.336
2020-07-03T14:54:18Z,E09000027,0.194
2020-07-03T14:54:18Z,E09000028,0.288
2020-07-03T14:54:18Z,E09000029,0.493
2020-07-03T14:54:18Z,E09000030,0.07
2020-07-03T14:54:18Z,E09000031,0.312
2020-07-03T14:54:18Z,E09000032,0.205
