lad19cd,ex_prob
E06000001,0.6798
E06000002,0.9374
E06000003,0.5455
E06000004,0.0561
E06000005,0.0694
E06000006,0.1236
E06000007,0.0315
E06000008,0.977
E06000009,0.4416
E06000010,0.1038
E06000011,0.4988
E06000012,0.1928
E06000013,0.5889
E06000014,0.0843
E06000015,0.4455
E06000016,0.8893
E06000017,0.3431
E06000018,0.6024
E06000019,0.2963
E06000020,0.6997
E06000021,0.6218
E06000022,0.9332
E06000023,0.6863
E06000024,0.0383
E06000025,0.8407
E06000026,0.4636
E06000027,0.8967
E06000030,0.8587
E06000031,0.8759
E06000032,0.6977
E06000033,0.4696
E06000034,0.3166
E06000035,0.4075
E06000036,0.3721
E06000037,0.2764
E06000038,0.8346
E06000039,0.8464
E06000040,0.9814
E06000041,0.5519
E06000042,0.6381
E06000043,0.6548
E06000044,0.4651
E06000045,0.4045
E06000046,0.0887
E06000047,0.2666
E06000049,0.3673
E06000050,0.6049
E06000051,0.466
"E06000052,E06000053",0.0918
E06000054,0.049
E06000055,0.8318
E06000056,0.487
E06000057,0.8927
E06000058,0.1292
E06000059,0.1882
E07000004,0.2749
E07000005,0.5103
E07000006,0.9052
E07000007,0.1653
E07000008,0.4013
E07000009,0.6201
E07000010,0.2985
E07000011,0.1813
E07000012,0.1645
E07000026,0.3703
E07000027,0.2778
E07000028,0.7643
E07000029,0.4083
E07000030,0.1767
E07000031,0.3016
E07000032,0.3134
E07000033,0.2309
E07000034,0.1325
E07000035,0.4851
E07000036,0.6921
E07000037,0.5376
E07000038,0.0244
E07000039,0.0175
E07000040,0.2553
E07000041,0.6571
E07000042,0.9571
E07000043,0.3471
E07000044,0.237
E07000045,0.3304
E07000046,0.1174
E07000047,0
E07000061,0.571
E07000062,0.7669
E07000063,0.0262
E07000064,0.4998
E07000065,0.053900000000000003
E07000066,0.3649
E07000067,0.3192
E07000068,0.8007
E07000069,0.1689
E07000070,0.687
E07000071,0.0622
E07000072,0.5519
E07000073,0.6723
E07000074,0.4935
E07000075,0.8519
E07000076,0.5876
E07000077,0.3761
E07000078,0.3691
E07000079,0.4589
E07000080,0.049
E07000081,0.269
E07000082,0.53
E07000083,0.1253
E07000084,0.3321
E07000085,0.5666
E07000086,0.1112
E07000087,0.0981
E07000088,0.8101
E07000089,0.3488
E07000090,0.4239
E07000091,0.7746
E07000092,0.7993
E07000093,0.1457
E07000094,0.422
E07000095,0.5984
E07000096,0.9934
E07000098,0.5823
E07000099,0.7724
E07000102,0.9139
E07000103,0.4858
E07000105,0.0601
E07000106,0.1468
E07000107,0.3042
E07000108,0.5972
E07000109,0.5927
E07000110,0.6805
E07000111,0.7545
E07000112,0.932
E07000113,0.2229
E07000114,0.0116
E07000115,0.4793
E07000116,0.465
E07000117,0.9098
E07000118,0.4969
E07000119,0.2677
E07000120,0.8573
E07000121,0.8254
E07000122,0.9351
E07000123,0.8771
E07000124,0.6674
E07000125,0.7196
E07000126,0.1706
E07000127,0.2852
E07000128,0.3305
E07000129,0.8883
E07000130,0.3036
E07000131,0.383
E07000132,0.2188
E07000133,0.5578
E07000134,0.3169
E07000135,0.9343
E07000136,0.1166
E07000137,0.6274
E07000138,0.6401
E07000139,0.064
E07000140,0.0364
E07000141,0.0425
E07000142,0.0392
E07000143,0.5744
E07000144,0.0801
E07000145,0.5414
E07000146,0.2693
E07000147,0.0222
E07000148,0.1982
E07000149,0.1395
E07000150,0.8646
E07000151,0.2546
E07000152,0.4876
E07000153,0.9738
E07000154,0.9334
E07000155,0.3361
