analysis_timestamp,lad19cd,ex_prob
2020-07-10T15:09:30Z,E07000103,0.264
2020-07-10T15:09:30Z,E07000105,0.316
2020-07-10T15:09:30Z,E07000106,0.192
2020-07-10T15:09:30Z,E07000107,0.296
2020-07-10T15:09:30Z,E07000108,0.223
2020-07-10T15:09:30Z,E07000109,0.289
2020-07-10T15:09:30Z,E07000110,0.256
2020-07-10T15:09:30Z,E07000111,0.162
2020-07-10T15:09:30Z,E07000112,0.201
2020-07-10T15:09:30Z,E07000113,0.264
2020-07-10T15:09:30Z,E07000114,0.291
2020-07-10T15:09:30Z,E07000115,0.159
2020-07-10T15:09:30Z,E07000116,0.369
2020-07-10T15:09:30Z,E07000117,0.223
2020-07-10T15:09:30Z,E07000118,0.416
2020-07-10T15:09:30Z,E07000119,0.454
2020-07-10T15:09:30Z,E07000120,0.26
2020-07-10T15:09:30Z,E07000121,0.394
2020-07-10T15:09:30Z,E07000122,0.223
2020-07-10T15:09:30Z,E07000123,0.398
2020-07-10T15:09:30Z,E07000124,0.218
2020-07-10T15:09:30Z,E07000125,0.236
2020-07-10T15:09:30Z,E07000126,0.326
2020-07-10T15:09:30Z,E07000127,0.422
2020-07-10T15:09:30Z,E07000128,0.491
2020-07-10T15:09:30Z,E07000129,0.112
2020-07-10T15:09:30Z,E07000130,0.16
2020-07-10T15:09:30Z,E07000131,0.117
2020-07-10T15:09:30Z,E07000132,0.144
2020-07-10T15:09:30Z,E07000133,0.119
2020-07-10T15:09:30Z,E07000134,0.107
2020-07-10T15:09:30Z,E07000135,0.12
2020-07-10T15:09:30Z,E07000136,0.334
2020-07-10T15:09:30Z,E07000137,0.14
2020-07-10T15:09:30Z,E07000138,0.154
2020-07-10T15:09:30Z,E07000139,0.135
2020-07-10T15:09:30Z,E07000140,0.447
2020-07-10T15:09:30Z,E07000141,0.319
2020-07-10T15:09:30Z,E07000142,0.096
2020-07-10T15:09:30Z,E07000143,0.374
2020-07-10T15:09:30Z,E07000144,0.396
2020-07-10T15:09:30Z,E07000145,0.42
2020-07-10T15:09:30Z,E07000146,0.398
2020-07-10T15:09:30Z,E07000147,0.255
2020-07-10T15:09:30Z,E07000148,0.292
2020-07-10T15:09:30Z,E07000149,0.257
2020-07-10T15:09:30Z,E07000150,0.308
2020-07-10T15:09:30Z,E07000151,0.186
2020-07-10T15:09:30Z,E07000152,0.35
2020-07-10T15:09:30Z,E07000153,0.324
2020-07-10T15:09:30Z,E07000154,0.368
2020-07-10T15:09:30Z,E07000155,0.197
2020-07-10T15:09:30Z,E07000156,0.303
2020-07-10T15:09:30Z,E07000163,0.163
2020-07-10T15:09:30Z,E07000164,0.238
2020-07-10T15:09:30Z,E07000165,0.271
2020-07-10T15:09:30Z,E07000166,0.337
2020-07-10T15:09:30Z,E07000167,0.372
2020-07-10T15:09:30Z,E07000168,0.466
2020-07-10T15:09:30Z,E07000169,0.179
2020-07-10T15:09:30Z,E07000170,0.271
2020-07-10T15:09:30Z,E07000171,0.195
2020-07-10T15:09:30Z,E07000172,0.245
2020-07-10T15:09:30Z,E07000173,0.256
2020-07-10T15:09:30Z,E07000174,0.195
2020-07-10T15:09:30Z,E07000175,0.169
2020-07-10T15:09:30Z,E07000176,0.133
2020-07-10T15:09:30Z,E07000177,0.258
2020-07-10T15:09:30Z,E07000178,0.324
2020-07-10T15:09:30Z,E07000179,0.327
2020-07-10T15:09:30Z,E07000180,0.276
2020-07-10T15:09:30Z,E07000181,0.373
2020-07-10T15:09:30Z,E07000187,0.221
2020-07-10T15:09:30Z,E07000188,0.408
2020-07-10T15:09:30Z,E07000189,0.227
2020-07-10T15:09:30Z,E07000192,0.131
2020-07-10T15:09:30Z,E07000193,0.243
2020-07-10T15:09:30Z,E07000194,0.174
2020-07-10T15:09:30Z,E07000195,0.345
2020-07-10T15:09:30Z,E07000196,0.187
2020-07-10T15:09:30Z,E07000197,0.24
2020-07-10T15:09:30Z,E07000198,0.27
2020-07-10T15:09:30Z,E07000199,0.211
2020-07-10T15:09:30Z,E07000200,0.319
2020-07-10T15:09:30Z,E07000202,0.397
2020-07-10T15:09:30Z,E07000203,0.344
2020-07-10T15:09:30Z,E07000207,0.163
2020-07-10T15:09:30Z,E07000208,0.285
2020-07-10T15:09:30Z,E07000209,0.248
2020-07-10T15:09:30Z,E07000210,0.231
2020-07-10T15:09:30Z,E07000211,0.362
2020-07-10T15:09:30Z,E07000212,0.144
2020-07-10T15:09:30Z,E07000213,0.236
2020-07-10T15:09:30Z,E07000214,0.269
2020-07-10T15:09:30Z,E07000215,0.3
2020-07-10T15:09:30Z,E07000216,0.315
2020-07-10T15:09:30Z,E07000217,0.187
2020-07-10T15:09:30Z,E07000218,0.175
2020-07-10T15:09:30Z,E07000219,0.45
2020-07-10T15:09:30Z,E07000220,0.16
2020-07-10T15:09:30Z,E07000221,0.279
2020-07-10T15:09:30Z,E07000222,0.162
2020-07-10T15:09:30Z,E07000223,0.282
2020-07-10T15:09:30Z,E07000224,0.246
2020-07-10T15:09:30Z,E07000225,0.164
2020-07-10T15:09:30Z,E07000226,0.22
2020-07-10T15:09:30Z,E07000227,0.38
2020-07-10T15:09:30Z,E07000228,0.351
2020-07-10T15:09:30Z,E07000229,0.304
2020-07-10T15:09:30Z,E07000234,0.249
2020-07-10T15:09:30Z,E07000235,0.286
2020-07-10T15:09:30Z,E07000236,0.304
2020-07-10T15:09:30Z,E07000237,0.321
2020-07-10T15:09:30Z,E07000238,0.232
2020-07-10T15:09:30Z,E07000239,0.344
2020-07-10T15:09:30Z,E07000240,0.173
2020-07-10T15:09:30Z,E07000241,0.169
2020-07-10T15:09:30Z,E07000242,0.205
2020-07-10T15:09:30Z,E07000243,0.258
2020-07-10T15:09:30Z,E07000244,0.41
2020-07-10T15:09:30Z,E07000245,0.295
2020-07-10T15:09:30Z,E07000246,0.4
2020-07-10T15:09:30Z,E08000001,0.164
2020-07-10T15:09:30Z,E08000002,0.233
2020-07-10T15:09:30Z,E08000003,0.233
2020-07-10T15:09:30Z,E08000004,0.259
2020-07-10T15:09:30Z,E08000005,0.192
2020-07-10T15:09:30Z,E08000006,0.176
2020-07-10T15:09:30Z,E08000007,0.206
2020-07-10T15:09:30Z,E08000008,0.254
2020-07-10T15:09:30Z,E08000009,0.181
2020-07-10T15:09:30Z,E08000010,0.508
2020-07-10T15:09:30Z,E08000011,0.249
2020-07-10T15:09:30Z,E08000012,0.199
2020-07-10T15:09:30Z,E08000013,0.367
2020-07-10T15:09:30Z,E08000014,0.357
2020-07-10T15:09:30Z,E08000015,0.376
2020-07-10T15:09:30Z,E08000016,0.266
2020-07-10T15:09:30Z,E08000017,0.288
2020-07-10T15:09:30Z,E08000018,0.141
2020-07-10T15:09:30Z,E08000019,0.191
2020-07-10T15:09:30Z,E08000021,0.365
2020-07-10T15:09:30Z,E08000022,0.335
2020-07-10T15:09:30Z,E08000023,0.544
2020-07-10T15:09:30Z,E08000024,0.513
2020-07-10T15:09:30Z,E08000025,0.276
2020-07-10T15:09:30Z,E08000026,0.238
2020-07-10T15:09:30Z,E08000027,0.29
2020-07-10T15:09:30Z,E08000028,0.275
2020-07-10T15:09:30Z,E08000029,0.215
2020-07-10T15:09:30Z,E08000030,0.24
2020-07-10T15:09:30Z,E08000031,0.255
2020-07-10T15:09:30Z,E08000032,0.198
2020-07-10T15:09:30Z,E08000033,0.129
2020-07-10T15:09:30Z,E08000034,0.177
2020-07-10T15:09:30Z,E08000035,0.249
2020-07-10T15:09:30Z,E08000036,0.305
2020-07-10T15:09:30Z,E08000037,0.438
2020-07-10T15:09:30Z,"E09000001,E09000033",0.023
2020-07-10T15:09:30Z,E09000002,0.225
2020-07-10T15:09:30Z,E09000003,0.217
2020-07-10T15:09:30Z,E09000004,0.349
2020-07-10T15:09:30Z,E09000005,0.297
2020-07-10T15:09:30Z,E09000006,0.301
2020-07-10T15:09:30Z,E09000007,0.011
2020-07-10T15:09:30Z,E09000008,0.344
2020-07-10T15:09:30Z,E09000009,0.176
2020-07-10T15:09:30Z,E09000010,0.21
2020-07-10T15:09:30Z,E09000011,0.221
2020-07-10T15:09:30Z,E09000012,0.114
2020-07-10T15:09:30Z,E09000013,0.16
2020-07-10T15:09:30Z,E09000014,0.169
2020-07-10T15:09:30Z,E09000015,0.336
2020-07-10T15:09:30Z,E09000016,0.251
2020-07-10T15:09:30Z,E09000017,0.183
2020-07-10T15:09:30Z,E09000018,0.272
2020-07-10T15:09:30Z,E09000019,0.009
2020-07-10T15:09:30Z,E09000020,0.056
2020-07-10T15:09:30Z,E09000021,0.353
2020-07-10T15:09:30Z,E09000022,0.22
2020-07-10T15:09:30Z,E09000023,0.28
2020-07-10T15:09:30Z,E09000024,0.299
2020-07-10T15:09:30Z,E09000025,0.216
2020-07-10T15:09:30Z,E09000026,0.173
2020-07-10T15:09:30Z,E09000027,0.129
2020-07-10T15:09:30Z,E09000028,0.118
2020-07-10T15:09:30Z,E09000029,0.393
2020-07-10T15:09:30Z,E09000030,0.02
2020-07-10T15:09:30Z,E09000031,0.123
2020-07-10T15:09:30Z,E09000032,0.184
