lad19cd,ex_prob
E07000074,0.1336
E07000075,0.6379
E07000076,0.6013
E07000077,0.2703
E07000078,0.6141
E07000079,0.4931
E07000080,0.2105
E07000081,0.4319
E07000082,0.6845
E07000083,0.2621
E07000084,0.3441
E07000085,0.332
E07000086,0.1867
E07000087,0.0247
E07000088,0.684
E07000089,0.0919
E07000090,0.2844
E07000091,0.6103
E07000092,0.7163
E07000093,0.1996
E07000094,0.5887
E07000095,0.9263
E07000096,0.9962
E07000098,0.7275
E07000099,0.6648
E07000102,0.891
E07000103,0.1633
E07000105,0.0424
E07000106,0.4473
E07000107,0.1953
E07000108,0.5861
E07000109,0.5625
E07000110,0.6695
E07000111,0.5326
E07000112,0.9037
E07000113,0.2739
E07000114,0.0086
E07000115,0.404
E07000116,0.4397
E07000117,0.7827
E07000118,0.2984
E07000119,0.1415
E07000120,0.688
E07000121,0.7538
E07000122,0.9802
E07000123,0.706
E07000124,0.5721
E07000125,0.6639
E07000126,0.1454
E07000127,0.1995
E07000128,0.158
E07000129,0.7371
E07000130,0.4495
E07000131,0.2246
E07000132,0.1258
E07000133,0.564
E07000134,0.1935
E07000135,0.8658
E07000136,0.1228
E07000137,0.6044
E07000138,0.4869
E07000139,0.0416
E07000140,0.0234
E07000141,0.0353
E07000142,0.0237
E07000143,0.4664
E07000144,0.0534
E07000145,0.2868
E07000146,0.0477
E07000147,0.0856
E07000148,0.0936
E07000149,0.1127
E07000150,0.96
E07000151,0.173
E07000152,0.3481
E07000153,0.9796
E07000154,0.7165
E07000155,0.3629
E07000156,0.8719
E07000163,0.1889
E07000164,0.0404
E07000165,0.3726
E07000166,0.8433
E07000167,0.2104
E07000168,0.1246
E07000169,0.0578
E07000170,0.0164
E07000171,0.6325
E07000172,0.6378
E07000173,0.7795
E07000174,0.6814
E07000175,0.7224
E07000176,0.254
E07000177,0.6383
E07000178,0.9069
E07000179,0.6402
E07000180,0.7273
E07000181,0.3298
E07000187,0.4671
E07000188,0.0984
E07000189,0.0659
E07000192,0.6082
E07000193,0.2083
E07000194,0.1519
E07000195,0.961
E07000196,0.4202
E07000197,0.1458
E07000198,0.4924
E07000199,0
E07000200,0
E07000202,0.4779
E07000203,0.184
E07000207,0.7876
E07000208,0.1082
E07000209,0.7961
E07000210,0.5527
E07000211,0.3216
E07000212,0.469
E07000213,0.3454
E07000214,0.3019
E07000215,0.5722
E07000216,0.9644
E07000217,0.5021
E07000218,0.1427
E07000219,0.0735
E07000220,0.303
E07000221,0.3031
E07000222,0.0886
E07000223,0.6512
E07000224,0.1808
E07000225,0.7967
E07000226,0.5152
E07000227,0.5626
E07000228,0.8164
E07000229,0.2567
E07000234,0.183
E07000235,0.2154
E07000236,0.9964
E07000237,0.3101
E07000238,0.838
E07000239,0.2062
E07000240,0.43
E07000241,0.7544
E07000242,0.3908
E07000243,0.0078
E07000244,0.0418
E07000245,0.4322
E07000246,0.5084
E08000001,0.4788
E08000002,0.9469
E08000003,0.6339
E08000004,0.6974
E08000005,0.8199
E08000006,0.5968
E08000007,0.2257
E08000008,0.8625
E08000009,0.4332
E08000010,0.7371
E08000011,0.0891
E08000012,0.8321
E08000013,0.6274
E08000014,0.6191
E08000015,0.6924
E08000016,0.2443
E08000017,0.0444
E08000018,0.0457
E08000019,0.2125
E08000021,0.6619
E08000022,0.2281
E08000023,0.9557
E08000024,0.1935
E08000025,0.2676
E08000026,0.06
E08000027,0.1691
E08000028,0.5874
E08000029,0.1129
E08000030,0.536
E08000031,0.7671
E08000032,0.5311
E08000033,0.6583
E08000034,0.4299
E08000035,0.3669
E08000036,0.5877
E08000037,0.2854
"E09000001,E09000033",0.2793
E09000002,0.7331
E09000003,0.6721
E09000004,0.6922
E09000005,0.5042
E09000006,0.8112
E09000007,0.4971
E09000008,0.6974
E09000009,0.7762
E09000010,0.8801
E09000011,0.1851
E09000012,0.9761
E09000013,0.579
E09000014,0.6949
E09000015,0.742
E09000016,0.6548
E09000017,0.7052
E09000018,0.5112
E09000019,0.744
E09000020,0.795
E09000021,0.395
E09000022,0.5382
E09000023,0.734
E09000024,0.4929
E09000025,0.2965
E09000026,0.2138
E09000027,0.1282
E09000028,0.7837
E09000029,0.9283
E09000030,0.6369
E09000031,0.5043
E09000032,0.8453
