lad19cd,ex_prob
E07000189,0.0217
E07000192,0.6719
E07000193,0.7327
E07000194,0.8515
E07000195,0.5942
E07000196,0.8091
E07000197,0.92490000000000006
E07000198,0.783
E07000199,0.5055
E07000200,0.0643
E07000202,0.14
E07000203,0.1011
E07000207,0.364
E07000208,0.7065
E07000209,0.03
E07000210,0.0229
E07000211,0.2399
E07000212,0.5113
E07000213,0.1783
E07000214,0.5475
E07000215,0.3416
E07000216,0.4001
E07000217,0.5697
E07000218,0.4204
E07000219,0.8934
E07000220,0.9022
E07000221,0.4784
E07000222,0.2695
E07000223,0.4896
E07000224,0.4528
E07000225,0.1096
E07000226,0.014
E07000227,0.4542
E07000228,0.0483
E07000229,0.8855
E07000234,0.2294
E07000235,0.1336
E07000236,0.3274
E07000237,0.7481
E07000238,0.4715
E07000239,0.8884
E07000240,0.6686
E07000241,0.3471
E07000242,0.7215
E07000243,0.5367
E07000244,0.0068
E07000245,0.3279
E07000246,0.0637
E08000001,0.9836
E08000002,0.9991
E08000003,0.9839
E08000004,0.9959
E08000005,0.9959
E08000006,0.9748
E08000007,0.9803
E08000008,0.99
E08000009,0.7771
E08000010,0.9945
E08000011,0.9984
E08000012,0.9593
E08000013,0.9738
E08000014,0.9927
E08000015,0.9884
E08000016,0.7449
E08000017,0.9595
E08000018,0.8648
E08000019,0.7513
E08000021,0.996
E08000022,0.9918
E08000023,0.9994
E08000024,0.9912
E08000025,0.8072
E08000026,0.9123
E08000027,0.8097
E08000028,0.9766
E08000029,0.7662
E08000030,0.9699
E08000031,0.9272
E08000032,0.9501
E08000033,0.9033
E08000034,0.8734
E08000035,0.8245
E08000036,0.7332
E08000037,0.9915
"E09000001,E09000033",0.0059
E09000002,0.9095
E09000003,0.5959
E09000004,0.8094
E09000005,0.7424
E09000006,0.3846
E09000007,0.2424
E09000008,0.3945
E09000009,0.6201
E09000010,0.6869
E09000011,0.1968
E09000012,0.5283
E09000013,0.2356
E09000014,0.7311
E09000015,0.7962
E09000016,0.7293
E09000017,0.8049
E09000018,0.5212
E09000019,0.521
E09000020,0.4285
E09000021,0.4208
E09000022,0.414
E09000023,0.5645
E09000024,0.1295
E09000025,0.8716
E09000026,0.9511
E09000027,0.2132
E09000028,0.7035
E09000029,0.2834
E09000030,0.6602
E09000031,0.707
E09000032,0.3873
