analysis_timestamp,lad19cd,ex_prob
2020-07-03T16:00:32Z,E06000001,0.527
2020-07-03T16:00:32Z,E06000002,0.579
2020-07-03T16:00:32Z,E06000003,0.541
2020-07-03T16:00:32Z,E06000004,0.509
2020-07-03T16:00:32Z,E06000005,0.501
2020-07-03T16:00:32Z,E06000006,0.455
2020-07-03T16:00:32Z,E06000007,0.497
2020-07-03T16:00:32Z,E06000008,0.161
2020-07-03T16:00:32Z,E06000009,0.528
2020-07-03T16:00:32Z,E06000010,0.444
2020-07-03T16:00:32Z,E06000011,0.464
2020-07-03T16:00:32Z,E06000012,0.181
2020-07-03T16:00:32Z,E06000013,0.456
2020-07-03T16:00:32Z,E06000014,0.36
2020-07-03T16:00:32Z,E06000015,0.285
2020-07-03T16:00:32Z,E06000016,0.09
2020-07-03T16:00:32Z,E06000017,0.11
2020-07-03T16:00:32Z,E06000018,0.295
2020-07-03T16:00:32Z,E06000019,0.461
2020-07-03T16:00:32Z,E06000020,0.352
2020-07-03T16:00:32Z,E06000021,0.519
2020-07-03T16:00:32Z,E06000022,0.182
2020-07-03T16:00:32Z,E06000023,0.358
2020-07-03T16:00:32Z,E06000024,0.517
2020-07-03T16:00:32Z,E06000025,0.334
2020-07-03T16:00:32Z,E06000026,0.278
2020-07-03T16:00:32Z,E06000027,0.269
2020-07-03T16:00:32Z,E06000030,0.318
2020-07-03T16:00:32Z,E06000031,0.347
2020-07-03T16:00:32Z,E06000032,0.28
2020-07-03T16:00:32Z,E06000033,0.384
2020-07-03T16:00:32Z,E06000034,0.199
2020-07-03T16:00:32Z,E06000035,0.191
2020-07-03T16:00:32Z,E06000036,0.314
2020-07-03T16:00:32Z,E06000037,0.317
2020-07-03T16:00:32Z,E06000038,0.476
2020-07-03T16:00:32Z,E06000039,0.346
2020-07-03T16:00:32Z,E06000040,0.178
2020-07-03T16:00:32Z,E06000041,0.384
2020-07-03T16:00:32Z,E06000042,0.103
2020-07-03T16:00:32Z,E06000043,0.228
2020-07-03T16:00:32Z,E06000044,0.258
2020-07-03T16:00:32Z,E06000045,0.386
2020-07-03T16:00:32Z,E06000046,0.375
2020-07-03T16:00:32Z,E06000047,0.571
2020-07-03T16:00:32Z,E06000049,0.452
2020-07-03T16:00:32Z,E06000050,0.427
2020-07-03T16:00:32Z,E06000051,0.362
2020-07-03T16:00:32Z,"E06000052,E06000053",0.078
2020-07-03T16:00:32Z,E06000054,0.331
2020-07-03T16:00:32Z,E06000055,0.231
2020-07-03T16:00:32Z,E06000056,0.236
2020-07-03T16:00:32Z,E06000057,0.512
2020-07-03T16:00:32Z,E06000058,0.26
2020-07-03T16:00:32Z,E06000059,0.139
2020-07-03T16:00:32Z,E07000004,0.355
2020-07-03T16:00:32Z,E07000005,0.214
2020-07-03T16:00:32Z,E07000006,0.167
2020-07-03T16:00:32Z,E07000007,0.2
2020-07-03T16:00:32Z,E07000008,0.252
2020-07-03T16:00:32Z,E07000009,0.208
2020-07-03T16:00:32Z,E07000010,0.308
2020-07-03T16:00:32Z,E07000011,0.451
2020-07-03T16:00:32Z,E07000012,0.215
2020-07-03T16:00:32Z,E07000026,0.342
2020-07-03T16:00:32Z,E07000027,0.498
2020-07-03T16:00:32Z,E07000028,0.458
2020-07-03T16:00:32Z,E07000029,0.394
2020-07-03T16:00:32Z,E07000030,0.414
2020-07-03T16:00:32Z,E07000031,0.422
2020-07-03T16:00:32Z,E07000032,0.311
2020-07-03T16:00:32Z,E07000033,0.204
2020-07-03T16:00:32Z,E07000034,0.293
2020-07-03T16:00:32Z,E07000035,0.256
2020-07-03T16:00:32Z,E07000036,0.265
2020-07-03T16:00:32Z,E07000037,0.412
2020-07-03T16:00:32Z,E07000038,0.339
2020-07-03T16:00:32Z,E07000039,0.268
2020-07-03T16:00:32Z,E07000040,0.174
2020-07-03T16:00:32Z,E07000041,0.254
2020-07-03T16:00:32Z,E07000042,0.369
2020-07-03T16:00:32Z,E07000043,0.253
2020-07-03T16:00:32Z,E07000044,0.311
2020-07-03T16:00:32Z,E07000045,0.215
2020-07-03T16:00:32Z,E07000046,0.236
2020-07-03T16:00:32Z,E07000047,0.218
2020-07-03T16:00:32Z,E07000061,0.378
2020-07-03T16:00:32Z,E07000062,0.224
2020-07-03T16:00:32Z,E07000063,0.244
2020-07-03T16:00:32Z,E07000064,0.209
2020-07-03T16:00:32Z,E07000065,0.301
2020-07-03T16:00:32Z,E07000066,0.274
2020-07-03T16:00:32Z,E07000067,0.296
2020-07-03T16:00:32Z,E07000068,0.229
2020-07-03T16:00:32Z,E07000069,0.311
2020-07-03T16:00:32Z,E07000070,0.403
2020-07-03T16:00:32Z,E07000071,0.444
2020-07-03T16:00:32Z,E07000072,0.313
2020-07-03T16:00:32Z,E07000073,0.39
2020-07-03T16:00:32Z,E07000074,0.259
2020-07-03T16:00:32Z,E07000075,0.348
2020-07-03T16:00:32Z,E07000076,0.476
2020-07-03T16:00:32Z,E07000077,0.277
2020-07-03T16:00:32Z,E07000078,0.377
2020-07-03T16:00:32Z,E07000079,0.236
2020-07-03T16:00:32Z,E07000080,0.281
2020-07-03T16:00:32Z,E07000081,0.428
2020-07-03T16:00:32Z,E07000082,0.277
2020-07-03T16:00:32Z,E07000083,0.35
2020-07-03T16:00:32Z,E07000084,0.486
2020-07-03T16:00:32Z,E07000085,0.432
2020-07-03T16:00:32Z,E07000086,0.363
2020-07-03T16:00:32Z,E07000087,0.269
2020-07-03T16:00:32Z,E07000088,0.339
2020-07-03T16:00:32Z,E07000089,0.331
2020-07-03T16:00:32Z,E07000090,0.325
2020-07-03T16:00:32Z,E07000091,0.303
2020-07-03T16:00:32Z,E07000092,0.471
2020-07-03T16:00:32Z,E07000093,0.402
2020-07-03T16:00:32Z,E07000094,0.327
2020-07-03T16:00:32Z,E07000095,0.21
2020-07-03T16:00:32Z,E07000096,0.237
2020-07-03T16:00:32Z,E07000098,0.216
2020-07-03T16:00:32Z,E07000099,0.233
2020-07-03T16:00:32Z,E07000102,0.29
2020-07-03T16:00:32Z,E07000103,0.34
2020-07-03T16:00:32Z,E07000105,0.371
2020-07-03T16:00:32Z,E07000106,0.31
2020-07-03T16:00:32Z,E07000107,0.231
2020-07-03T16:00:32Z,E07000108,0.315
2020-07-03T16:00:32Z,E07000109,0.255
2020-07-03T16:00:32Z,E07000110,0.262
2020-07-03T16:00:32Z,E07000111,0.203
2020-07-03T16:00:32Z,E07000112,0.37
2020-07-03T16:00:32Z,E07000113,0.224
2020-07-03T16:00:32Z,E07000114,0.375
2020-07-03T16:00:32Z,E07000115,0.144
2020-07-03T16:00:32Z,E07000116,0.334
2020-07-03T16:00:32Z,E07000117,0.276
2020-07-03T16:00:32Z,E07000118,0.374
2020-07-03T16:00:32Z,E07000119,0.442
2020-07-03T16:00:32Z,E07000120,0.179
2020-07-03T16:00:32Z,E07000121,0.386
2020-07-03T16:00:32Z,E07000122,0.289
2020-07-03T16:00:32Z,E07000123,0.367
2020-07-03T16:00:32Z,E07000124,0.154
2020-07-03T16:00:32Z,E07000125,0.249
2020-07-03T16:00:32Z,E07000126,0.31
2020-07-03T16:00:32Z,E07000127,0.482
2020-07-03T16:00:32Z,E07000128,0.434
2020-07-03T16:00:32Z,E07000129,0.083
2020-07-03T16:00:32Z,E07000130,0.175
2020-07-03T16:00:32Z,E07000131,0.081
2020-07-03T16:00:32Z,E07000132,0.187
2020-07-03T16:00:32Z,E07000133,0.085
2020-07-03T16:00:32Z,E07000134,0.076
2020-07-03T16:00:32Z,E07000135,0.086
2020-07-03T16:00:32Z,E07000136,0.289
2020-07-03T16:00:32Z,E07000137,0.13
2020-07-03T16:00:32Z,E07000138,0.146
2020-07-03T16:00:32Z,E07000139,0.12
2020-07-03T16:00:32Z,E07000140,0.365
2020-07-03T16:00:32Z,E07000141,0.247
2020-07-03T16:00:32Z,E07000142,0.149
2020-07-03T16:00:32Z,E07000143,0.369
2020-07-03T16:00:32Z,E07000144,0.285
2020-07-03T16:00:32Z,E07000145,0.422
2020-07-03T16:00:32Z,E07000146,0.486
2020-07-03T16:00:32Z,E07000147,0.236
2020-07-03T16:00:32Z,E07000148,0.222
2020-07-03T16:00:32Z,E07000149,0.26
2020-07-03T16:00:32Z,E07000150,0.245
2020-07-03T16:00:32Z,E07000151,0.112
2020-07-03T16:00:32Z,E07000152,0.291
2020-07-03T16:00:32Z,E07000153,0.254
2020-07-03T16:00:32Z,E07000154,0.316
2020-07-03T16:00:32Z,E07000155,0.165
2020-07-03T16:00:32Z,E07000156,0.248
2020-07-03T16:00:32Z,E07000163,0.165
2020-07-03T16:00:32Z,E07000164,0.278
2020-07-03T16:00:32Z,E07000165,0.22
2020-07-03T16:00:32Z,E07000166,0.335
2020-07-03T16:00:32Z,E07000167,0.411
2020-07-03T16:00:32Z,E07000168,0.49
2020-07-03T16:00:32Z,E07000169,0.285
2020-07-03T16:00:32Z,E07000170,0.318
2020-07-03T16:00:32Z,E07000171,0.244
2020-07-03T16:00:32Z,E07000172,0.275
2020-07-03T16:00:32Z,E07000173,0.253
2020-07-03T16:00:32Z,E07000174,0.133
2020-07-03T16:00:32Z,E07000175,0.15
