analysis_timestamp,lad19cd,mean,low95,low90,low50,median,up50,up90,up95
2020-07-03T16:00:32Z,E06000001,1.2787367691992737,0.42305737705399593,0.49986509929499295,0.70704367132661,1.0400857748014318,1.6186422125038127,2.313052429407901,2.843702385505124
2020-07-03T16:00:32Z,E06000002,1.2253341931095727,0.4724122949987695,0.5980471168710199,0.7942936347441948,1.0898532772284657,1.5143819222703387,2.0225478029275097,2.3724932634689444
2020-07-03T16:00:32Z,E06000003,1.2339333035131508,0.46713979250916676,0.5626256078419569,0.7534184072464544,1.059117213930612,1.4686318286325402,2.0866433925203225,2.6978983160781738
2020-07-03T16:00:32Z,E06000004,1.1232170415560179,0.4965682835618904,0.5816474494804519,0.7632321538941617,1.0082820274055173,1.3848966655341612,1.7703849291895368,2.093662484567901
2020-07-03T16:00:32Z,E06000005,1.093430543953971,0.5391617803217167,0.6133874540145321,0.7782720498233018,1.0027304491292117,1.3280914447021126,1.675994373084887,1.9613981599581358
2020-07-03T16:00:32Z,E06000006,1.023998992747517,0.49085781187925537,0.5773603920449443,0.7373324935310677,0.952231787311587,1.2151809418625215,1.5574510023990853,1.7802004609438709
2020-07-03T16:00:32Z,E06000007,1.1097137695520845,0.5264841536766794,0.6100137833838858,0.7646628723130288,0.9963920833140463,1.321568590269332,1.7113971230431217,2.0530881104978054
2020-07-03T16:00:32Z,E06000008,0.6593856473495491,0.1889212043662457,0.22718044681598826,0.34658730022305373,0.5442637781313244,0.8346786229106713,1.2674917675852095,1.5516360876166215
2020-07-03T16:00:32Z,E06000009,1.284839784847426,0.37576413448865,0.45777845921583965,0.6589866236583412,1.0551250665147098,1.5815768206222933,2.351990238037686,2.9915575069372298
2020-07-03T16:00:32Z,E06000010,1.098180433378332,0.34647364214160037,0.4360423687993589,0.6250419500804585,0.9153837258520444,1.3718505625439426,1.930026361099641,2.358267782094473
2020-07-03T16:00:32Z,E06000011,1.0847000742911281,0.46997272403897883,0.537884738590338,0.6936121627812262,0.959229957119691,1.3215186884671577,1.7848874131379215,2.07945594381967
2020-07-03T16:00:32Z,E06000012,0.8698178553444397,0.6513186507505093,0.6892331441466736,0.7594851748749398,0.8486914482997738,0.9554848002306442,1.0764846250308162,1.1691013909058547
2020-07-03T16:00:32Z,E06000013,1.0896114472460103,0.4286294857610365,0.5126825683782238,0.680934737141298,0.9504099680323731,1.308974686044345,1.824046834354215,2.205216786785202
2020-07-03T16:00:32Z,E06000014,0.9643027218037328,0.4211798156118082,0.4976785083690082,0.6435617104093282,0.8673630222205783,1.1521957747952385,1.580235323489542,1.8111503270096387
2020-07-03T16:00:32Z,E06000015,0.8742614201465168,0.3395627933229229,0.39763758112327136,0.527952116350982,0.7539893589367549,1.0626968094323188,1.477550517889092,1.8586205618480776
2020-07-03T16:00:32Z,E06000016,0.52187465011783285,0.10844271124987244,0.13934438862012175,0.22128805411516012,0.3803193928870659,0.6392551229436322,0.9552105835846448,1.273912748083962
2020-07-03T16:00:32Z,E06000017,0.7439208851453303,0.4530740068259219,0.4964914360174301,0.5693163179218681,0.6890650954408545,0.8364988884007121,1.0137391702071492,1.1669200009167116
2020-07-03T16:00:32Z,E06000018,0.8878112376777174,0.4991921111694066,0.5559384795626223,0.6648001452080692,0.8346168115462792,1.043536066331846,1.26878175975741,1.4668613926517549
2020-07-03T16:00:32Z,E06000019,1.1895420775300518,0.3562982657906579,0.45456487204508683,0.6525715325011006,0.9450847221301275,1.4934074206906804,2.158699997948201,2.558390936925788
2020-07-03T16:00:32Z,E06000020,0.9357124165237426,0.48921200548132027,0.5518715135690265,0.6725195057639064,0.8811026586049808,1.1132343714027124,1.4161980936091374,1.5975166291445348
2020-07-03T16:00:32Z,E06000021,1.178713010884851,0.41911399290196844,0.5009304575804885,0.6981676151390649,1.0335424643934428,1.4726486545940831,2.0780193470694908,2.5839200679618144
2020-07-03T16:00:32Z,E06000022,0.8788923515486751,0.6617942291600465,0.708866238639183,0.7842981758593073,0.8709926514133457,0.9687595699672649,1.063682158391744,1.1223408456104722
2020-07-03T16:00:32Z,E06000023,0.9385477081331357,0.577415786516992,0.6374064578887051,0.7419489325303129,0.898953100821434,1.1073366318410676,1.291804045136178,1.4096798398163224
2020-07-03T16:00:32Z,E06000024,1.2296844818176793,0.4303328444632434,0.5233148896945624,0.7210809260355987,1.0330312425870676,1.5354404549657437,2.1585105450335105,2.6379209253930678
2020-07-03T16:00:32Z,E06000025,0.9242814149336511,0.5875998699493262,0.6432046840566791,0.7588386645352271,0.8909709846385787,1.0672197608805605,1.2408010105162985,1.3552423151885324
2020-07-03T16:00:32Z,E06000026,0.8828563058302229,0.525665620601717,0.5868790638582311,0.6996732129805234,0.838265322846653,1.023659212677126,1.2209305976211737,1.3637651865471234
2020-07-03T16:00:32Z,E06000027,0.8780964986209276,0.5471324739945147,0.5984429748798182,0.7070587260029525,0.8434984104736359,1.0166207385703885,1.206606079477669,1.304162056688273
2020-07-03T16:00:32Z,E06000030,0.9152414960694109,0.4065741340820048,0.4832839593495012,0.618763720913205,0.8278981826691632,1.0903176726890362,1.4818173724846586,1.7666378978675064
