lad19cd,ex_prob
E06000001,0.8652
E06000002,0.9263
E06000003,0.7868
E06000004,0.2979
E06000005,0.559
E06000006,0.554
E06000007,0.7558
E06000008,0.9987
E06000009,0.2521
E06000010,0.9523
E06000011,0.1936
E06000012,0.8497
E06000013,0.8388
E06000014,0.3494
E06000015,0.8674
E06000016,0.7793
E06000017,0.6204
E06000018,0.8905
E06000019,0.9313
E06000020,0.78
E06000021,0.6022
E06000022,0.6581
E06000023,0.6027
E06000024,0.5905
E06000025,0.7101
E06000026,0.5677
E06000027,0.4337
E06000030,0.9613
E06000031,0.6606
E06000032,0.8071
E06000033,0.9292
E06000034,0.3714
E06000035,0.7777
E06000036,0.613
E06000037,0.8346
E06000038,0.8038
E06000039,0.7495
E06000040,0.6946
E06000041,0.0862
E06000042,0.0399
E06000043,0.5867
E06000044,0.6093
E06000045,0.4055
E06000046,0
E06000047,0.4657
E06000049,0.8413
E06000050,0.5987
E06000051,0.0771
"E06000052,E06000053",0.2434
E06000054,0.5326
E06000055,0.9472
E06000056,0.8755
E06000057,0.4615
E06000058,0.7515
E06000059,0.3607
E07000004,0.7442
E07000005,0.5435
E07000006,0.5731
E07000007,0.4595
E07000008,0.5542
E07000009,0.6697
E07000010,0.7013
E07000011,0.8426
E07000012,0.9507
E07000026,0.9
E07000027,0
E07000028,0.9953
E07000029,0.6692
E07000030,0.988
E07000031,0.6954
E07000032,0.5849
E07000033,0.2257
E07000034,0.443
E07000035,0.5883
E07000036,0.5231
E07000037,0.9162
E07000038,0.5939
E07000039,0.3499
E07000040,0.791
E07000041,0.3156
E07000042,0.3793
E07000043,0
E07000044,0.6451
E07000045,0.8687
E07000046,0
E07000047,0
E07000061,0.9044
E07000062,0.7417
E07000063,0.5731
E07000064,0.1458
E07000065,0.5017
E07000066,0.8478
E07000067,0.9409
E07000068,0.8166
E07000069,0.6375
E07000070,0.5968
E07000071,0.5508
E07000072,0.6347
E07000073,0.6541
E07000074,0.9078
E07000075,0.3991
E07000076,0.9534
E07000077,0.9627
E07000078,0.5856
E07000079,0.3954
E07000080,0.5889
E07000081,0.6596
E07000082,0.3604
E07000083,0.3027
E07000084,0.4607
E07000085,0.5636
E07000086,0.85
E07000087,0.4079
E07000088,0.6682
E07000089,0
E07000090,0.183
E07000091,0.7372
E07000092,0.5767
E07000093,0
E07000094,0.3387
E07000095,0.6082
E07000096,0.4502
E07000098,0.3973
E07000099,0.8346
E07000102,0.2877
E07000103,0.9787
E07000105,0.9857
E07000106,0.9608
E07000107,0.8819
E07000108,0.7002
E07000109,0.9431
E07000110,0.977
E07000111,0.4193
E07000112,0.7011
E07000113,0.6299
E07000114,0.939
E07000115,0.2241
E07000116,0.191
E07000117,0.8759
E07000118,0.3361
E07000119,0.8149
E07000120,1
E07000121,0.3769
E07000122,0.7831
E07000123,0.7938
E07000124,0.0871
E07000125,0.7205
E07000126,0.4313
E07000127,0.7959
E07000128,0.8678
E07000129,0.3208
E07000130,0.6694
E07000131,0.1625
E07000132,0.6662
E07000133,0.6114
E07000134,0.5282
E07000135,0.9673
E07000136,0.8945
E07000137,0.5632
E07000138,0.9256
E07000139,0.5696
E07000140,0.4973
E07000141,0.6006
E07000142,0.6499
E07000143,0.5758
E07000144,0.5435
E07000145,0
E07000146,0.271
E07000147,0.3461
E07000148,0.4211
E07000149,0.5399
E07000150,0.9199
E07000151,0.81
E07000152,0.6223
E07000153,0.8079
E07000154,0.9924
E07000155,0.2648
E07000156,0.3468
E07000163,0.1949
E07000164,0.3004
E07000165,0.4613
E07000166,0.3577
E07000167,0
E07000168,0
E07000169,0.3324
E07000170,0.4467
E07000171,0.3783
E07000172,0.4759
E07000173,0.419
E07000174,0.9635
E07000175,0.941
E07000176,0.1548
E07000177,0.8273
E07000178,0.7873
E07000179,0.2374
E07000180,0.8246
E07000181,0.8313
E07000187,0.6253
E07000188,0
E07000189,0.4738
E07000192,0.7255
E07000193,0.8612
E07000194,0.6456
E07000195,0.6212
E07000196,0.377
E07000197,0.6199
E07000198,0
E07000199,0.3772
E07000200,0.6434
E07000202,0.1288
E07000203,0
E07000207,0.5072
E07000208,0.1627
E07000209,0.6877
E07000210,0
E07000211,0.2128
E07000212,0.2756
E07000213,0.7393
E07000214,0.6651
E07000215,0.3679
E07000216,0.7215
E07000217,0.7475
E07000218,0.8688
E07000219,0.885
E07000220,0.3278
E07000221,0.1526
E07000222,0.664
E07000223,0
E07000224,0.731
E07000225,0.9491
E07000226,0.8886
E07000227,0.2585
E07000228,0.8722
E07000229,0.5176
E07000234,0.3253
E07000235,0
E07000236,0.701
E07000237,0.6502
E07000238,0.361
E07000239,0.6268
E07000240,0.8951
E07000241,0.1597
E07000242,0.7889
E07000243,0.3234
E07000244,0.4763
E07000245,0.7674
E07000246,0.7161
E08000001,0.9345
E08000002,0.9841
E08000003,0.8185
E08000004,0.9896
E08000005,0.9937
E08000006,0.8645
E08000007,0.9631
E08000008,0.593
E08000009,0.9413
E08000010,0.8241
E08000011,0.4781
E08000012,0.2965
E08000013,0.535
E08000014,0.7334
E08000015,0.5839
E08000016,0.9512
E08000017,0.4857
E08000018,0.9779
E08000019,0.8674
E08000021,0.7222
E08000022,0.4362
E08000023,0.1982
E08000024,0.7499
E08000025,0.8262
E08000026,0.9718
E08000027,0.1431
E08000028,0.9995
E08000029,0.9323
E08000030,0.7507
E08000031,0.8315
E08000032,0.8976
E08000033,0.9203
E08000034,0.8909
E08000035,0.5223
E08000036,0.7761
E08000037,0.416
"E09000001,E09000033",0.2534
E09000002,0.85
E09000003,0.8773
E09000004,0.6961
E09000005,0.5818
E09000006,0.4382
E09000007,0.5401
E09000008,0.2955
E09000009,0.7006
E09000010,0.9894
E09000011,0.4335
E09000012,0.9971
E09000013,0.5454
E09000014,0.877
E09000015,0.3667
E09000016,0.9092
E09000017,0.7177
E09000018,0.4625
E09000019,0.6286
E09000020,0.668
E09000021,0.6686
E09000022,0.8048
E09000023,0.966
E09000024,0.6277
E09000025,0.8456
E09000026,0.9707
E09000027,0.6889
E09000028,0.8514
E09000029,0.5914
E09000030,0.8708
E09000031,0.9188
E09000032,0.8567
