lad19cd,ex_prob
E06000001,0.9988
E06000002,0.9846
E06000003,0.9208
E06000004,0.8308
E06000005,0.5255
E06000006,0.9694
E06000007,0.9989
E06000008,0.989
E06000009,0.9911
E06000010,0.6428
E06000011,0.6613
E06000012,0.6916
E06000013,0.5598
E06000014,0.6619
E06000015,0.7901
E06000016,0.9957
E06000017,0.149
E06000018,0.9853
E06000019,0.8452
E06000020,0.8595
E06000021,0.9782
E06000022,0.9426
E06000023,0.8236
E06000024,0.925
E06000025,0.6644
E06000026,0.2511
E06000027,0.7973
E06000030,0.6881
E06000031,0.8085
E06000032,0.9669
E06000033,0.7363
E06000034,0.7382
E06000035,0.4787
E06000036,0.8691
E06000037,0.5097
E06000038,0.9526
E06000039,0.8671
E06000040,0.8302
E06000041,0.4925
E06000042,0.7258
E06000043,0.4627
E06000044,0.6086
E06000045,0.5232
E06000046,0.4918
E06000047,0.9673
E06000049,0.8718
E06000050,0.8935
E06000051,0.5628
"E06000052,E06000053",0.2625
E06000054,0.9647
E06000055,0.6379
E06000056,0.4633
E06000057,0.8273
E06000058,0.8889
E06000059,0.6939
E07000004,0.4125
E07000005,0.7137
E07000006,0.5967
E07000007,0.3311
E07000008,0.7228
E07000009,0.0234
E07000010,0.1016
E07000011,0.0841
E07000012,0.5537
E07000026,0.7134
E07000027,0.9975
E07000028,0.6841
E07000029,0.1134
E07000030,0.651
E07000031,0.9671
E07000032,0.8482
E07000033,0.8409
E07000034,0.825
E07000035,0.1926
E07000036,0.8165
E07000037,0.9686
E07000038,0.8507
E07000039,0.8903
E07000040,0.7376
E07000041,0.4952
E07000042,0.3936
E07000043,0.7887
E07000044,0.3913
E07000045,0.2715
E07000046,0.7039
E07000047,0.2134
E07000061,0.9936
E07000062,0.5281
E07000063,0.633
E07000064,0.9333
E07000065,0.8122
E07000066,0.8063
E07000067,0.5556
E07000068,0.7368
E07000069,0.5252
E07000070,0.6857
E07000071,0.2829
E07000072,0.2919
E07000073,0.1773
E07000074,0.2495
E07000075,0.3737
E07000076,0.0472
E07000077,0.9866
E07000078,0.568
E07000079,0.4684
E07000080,0.3785
E07000081,0.4218
E07000082,0.5652
E07000083,0.1262
E07000084,0.2921
E07000085,0.673
E07000086,0.4247
E07000087,0.693
E07000088,0.1843
E07000089,0.3384
E07000090,0.1255
E07000091,0.9875
E07000092,0.6816
E07000093,0.8781
E07000094,0.0924
E07000095,0.742
E07000096,0.4755
E07000098,0.8894
E07000099,0.9624
E07000102,0.7852
E07000103,0.9707
E07000105,0.2507
E07000106,0.6448
E07000107,0.1782
E07000108,0.8058
E07000109,0.2154
E07000110,0.725
E07000111,0.5739
E07000112,0.6738
E07000113,0.9359
E07000114,0.0542
E07000115,0.3487
E07000116,0.9385
E07000117,0.9928
E07000118,0.9231
E07000119,0.8579
E07000120,0.9995
E07000121,0.8777
E07000122,0.9147
E07000123,0.9964
E07000124,0.3289
E07000125,0.557
E07000126,0.9956
E07000127,0.9955
E07000128,0.9706
E07000129,0.9994
E07000130,0.9739
E07000131,0.6237
E07000132,0.4655
E07000133,0.9939
E07000134,0.8707
E07000135,0.9988
E07000136,0.2526
E07000137,0.5542
E07000138,0.9987
E07000139,0.9871
E07000140,0.1646
E07000141,0.7858
E07000142,0.9111
E07000143,0.2121
E07000144,0.5588
E07000145,0.6018
E07000146,0.4504
E07000147,0.1895
E07000148,0.3564
E07000149,0.1376
E07000150,0.992
E07000151,0.7564
E07000152,0.9179
E07000153,0.9119
E07000154,0.9762
E07000155,0.7469
E07000156,0.9232
E07000163,0.8397
E07000164,0.302
E07000165,0.9866
E07000166,0.3993
E07000167,0.7043
E07000168,0.9999
E07000169,0.9994
E07000170,0.9576
E07000171,0.8482
E07000172,0.9848
E07000173,0.828
E07000174,0.9938
E07000175,0.7963
E07000176,0.8806
E07000177,0.6987
E07000178,0.9582
E07000179,0.7878
E07000180,0.705
E07000181,0.8358
E07000187,0.7548
E07000188,0.4116
E07000189,0.5686
E07000192,0.8326
E07000193,0.812
E07000194,0.7213
E07000195,0.9007
E07000196,0.993
E07000197,0.9608
E07000198,0.9686
E07000199,0.6489
E07000200,0.7729
E07000202,0.4443
E07000203,0.1509
E07000207,0.9318
E07000208,0.8968
E07000209,0.761
E07000210,0.3872
E07000211,0.6028
E07000212,0.7485
E07000213,0.9427
E07000214,0.9014
E07000215,0.7096
E07000216,0.5895
E07000217,0.8986
E07000218,0.707
E07000219,0.8342
E07000220,0.9933
E07000221,0.7983
E07000222,0.8401
E07000223,0.7739
E07000224,0.927
E07000225,0.8955
E07000226,0.1684
E07000227,0.5839
E07000228,0.6117
E07000229,0.9943
E07000234,0.947
E07000235,0.9982
E07000236,0.2464
E07000237,0.562
E07000238,0.9686
E07000239,0.7035
E07000240,0.9194
E07000241,0.5768
E07000242,0.4681
E07000243,0.8772
E07000244,0.3349
E07000245,0.7822
E07000246,0.7472
E08000001,0.9904
E08000002,0.997
E08000003,0.9102
E08000004,0.8745
E08000005,0.9844
E08000006,0.9897
E08000007,0.9247
E08000008,0.996
E08000009,0.6137
E08000010,0.9782
E08000011,0.999
E08000012,0.9957
E08000013,0.9999
E08000014,0.9584
E08000015,0.9973
E08000016,0.9914
E08000017,0.6889
E08000018,0.9552
E08000019,0.7749
E08000021,0.9917
E08000022,0.9951
E08000023,0.9638
E08000024,1
E08000025,0.9701
E08000026,0.9161
E08000027,0.8459
E08000028,0.967
E08000029,0.9999
E08000030,0.9483
E08000031,0.9977
E08000032,0.9038
E08000033,0.9763
E08000034,0.903
E08000035,0.9529
E08000036,0.9303
E08000037,0.997
"E09000001,E09000033",0.2815
E09000002,0.9832
E09000003,0.9034
E09000004,0.1991
E09000005,0.6114
E09000006,0.8237
E09000007,0.3421
E09000008,0.8542
E09000009,0.8445
E09000010,0.9612
E09000011,0.3574
E09000012,0.7883
E09000013,0.8154
E09000014,0.9298
E09000015,0.85
E09000016,0.9699
E09000017,0.8659
E09000018,0.906
E09000019,0.9059
E09000020,0.9196
E09000021,0.6703
E09000022,0.9051
E09000023,0.9318
E09000024,0.7439
E09000025,0.9761
E09000026,0.9923
E09000027,0.8367
E09000028,0.8755
E09000029,0.737
E09000030,0.8908
E09000031,0.6954
E09000032,0.7892
