lad19cd,ex_prob
E06000001,0.5424
E06000002,1
E06000003,0
E06000004,0.6063
E06000005,0.063
E06000006,0.672
E06000007,0.9655
E06000008,0.9581
E06000009,0.8783
E06000010,0.0742
E06000011,0.078
E06000012,0.2484
E06000013,0.257
E06000014,0.3208
E06000015,0.1886
E06000016,0.8847
E06000017,0.1592
E06000018,0.2742
E06000019,0.1888
E06000020,0.1349
E06000021,0.996
E06000022,0.0175
E06000023,0.24
E06000024,0.4509
E06000025,0.4386
E06000026,0.0765
E06000027,0.0784
E06000030,0.6968
E06000031,0.6004
E06000032,0.9261
E06000033,0.4075
E06000034,0.2856
E06000035,8e-4
E06000036,0
E06000037,0.194
E06000038,0.3691
E06000039,0.8606
E06000040,0.8301
E06000041,0.2261
E06000042,0.8435
E06000043,0.5138
E06000044,0.3686
E06000045,0.5764
E06000046,0.0914
E06000047,0.0473
E06000049,0.3868
E06000050,0.2349
E06000051,0.0064
"E06000052,E06000053",0.2105
E06000054,0.0337
E06000055,0.5797
E06000056,0.2862
E06000057,0.2347
E06000058,0.2533
E06000059,0.0522
E07000004,0.7089
E07000005,0.3644
E07000006,0.8341
E07000007,0.0859
E07000008,0.3944
E07000009,0.1229
E07000010,0.0787
E07000011,0.3499
E07000012,0.0917
E07000026,0.7798
E07000027,0
E07000028,0.8627
E07000029,0.6171
E07000030,0.5603
E07000031,0.4449
E07000032,0.1322
E07000033,0.0452
E07000034,0.5677
E07000035,0.0258
E07000036,0.9271
E07000037,0.7317
E07000038,0.7189
E07000039,0.6885
E07000040,0.1178
E07000041,0.0193
E07000042,0
E07000043,0
E07000044,0.141
E07000045,0
E07000046,0.1345
E07000047,0.1916
E07000061,0.256
E07000062,0.4014
E07000063,0.2183
E07000064,0.8537
E07000065,0.1784
E07000066,0.105
E07000067,0.0573
E07000068,0.2997
E07000069,0.5651
E07000070,0.8464
E07000071,0.0376
E07000072,0.8575
E07000073,0.7197
E07000074,0.7722
E07000075,0
E07000076,0.347
E07000077,0.3191
E07000078,0.2185
E07000079,0.2033
E07000080,0
E07000081,0.9832
E07000082,0.2682
E07000083,0.8567
E07000084,0.0471
E07000085,0.1146
E07000086,0.0422
E07000087,0.2744
E07000088,0.2359
E07000089,0.3746
E07000090,0.318
E07000091,0.0808
E07000092,0.0356
E07000093,0.0409
E07000094,0.0512
E07000095,0.4712
E07000096,0.7264
E07000098,0.9763
E07000099,0.1316
E07000102,0.2402
E07000103,0.5521
E07000105,0.5759
E07000106,0.1569
E07000107,0.1568
E07000108,0.9322
E07000109,0.5355
E07000110,0.051
E07000111,0.3655
E07000112,0.8382
E07000113,0
E07000114,0.3237
E07000115,0.4186
E07000116,0.331
E07000117,0.9873
E07000118,0.6884
E07000119,0.279
E07000120,0.8929
E07000121,0.6556
E07000122,0.9999
E07000123,0.9247
E07000124,0.3686
E07000125,0.5127
E07000126,0.8852
E07000127,0.4474
E07000128,0.4636
E07000129,0.2298
E07000130,0.2735
E07000131,0.6067
E07000132,0.5861
E07000133,0.3175
E07000134,0.0608
E07000135,0.073
E07000136,0.5892
E07000137,0.2574
E07000138,0.9592
E07000139,0.0471
E07000140,0.2325
E07000141,0.3703
E07000142,0.6046
E07000143,0.2542
E07000144,0.8811
E07000145,0.9974
E07000146,0.0446
E07000147,0.1197
E07000148,0.275
E07000149,0.4258
E07000150,0.9674
E07000151,0.0353
E07000152,0.5817
E07000153,0.7696
E07000154,0.9479
E07000155,0.0987
E07000156,0.9278
E07000163,0.0094
E07000164,0.7551
E07000165,0.0796
E07000166,0.8166
E07000167,0.5559
E07000168,0
E07000169,0.1377
E07000170,0.4441
E07000171,0.5217
E07000172,0.4238
E07000173,0.2069
E07000174,0.335
E07000175,0.9682
E07000176,0.1741
E07000177,0.3664
E07000178,0.624
E07000179,0.3182
E07000180,0.7041
