lad19cd,ex_prob
E07000096,0.6565
E07000098,0.9967
E07000099,0.0879
E07000102,0.4677
E07000103,0.9574
E07000105,0.0502
E07000106,0.1507
E07000107,0.4352
E07000108,0.1494
E07000109,0.9613
E07000110,0.0067
E07000111,0.3595
E07000112,0.1354
E07000113,0.3959
E07000114,0.7907
E07000115,0.0101
E07000116,0.5067
E07000117,0.9826
E07000118,0.5045
E07000119,0.1732
E07000120,0.5971
E07000121,0.0458
E07000122,0.9968
E07000123,0.9326
E07000124,0.8091
E07000125,1
E07000126,0.3891
E07000127,0.4986
E07000128,0.2084
E07000129,0.3408
E07000130,0.2295
E07000131,0.8983
E07000132,0.7151
E07000133,0
E07000134,0.2263
E07000135,0.1529
E07000136,0.5021
E07000137,0.0468
E07000138,0.7452
E07000139,0.4163
E07000140,0.0404
E07000141,0.3676
E07000142,0.2313
E07000143,0.9995
E07000144,0.169
E07000145,0.9995
E07000146,0.051
E07000147,0.034
E07000148,0.9536
E07000149,0.871
E07000150,0.9995
E07000151,0.2573
E07000152,0.6937
E07000153,0.9383
E07000154,0.4233
E07000155,0.4078
E07000156,0.2323
E07000163,0.0129
E07000164,0.849
E07000165,0.6549
E07000166,0.1556
E07000167,0.4111
E07000168,0.238
E07000169,0.3208
E07000170,0.2555
E07000171,0.3619
E07000172,0.7471
E07000173,0.4953
E07000174,0.4197
E07000175,0.351
E07000176,0.8199
E07000177,0.0864
E07000178,0.0473
E07000179,0.0962
E07000180,0.8537
E07000181,0.6878
E07000187,0.1687
E07000188,0.1724
E07000189,0.3363
E07000192,0.0468
E07000193,0.9936
E07000194,0.8814
E07000195,0.7839
E07000196,0.0646
E07000197,0.3216
E07000198,0.1597
E07000199,0.9977
E07000200,0.6414
E07000202,0.2141
E07000203,0.8247
E07000207,0.4444
E07000208,0.9206
E07000209,0.4666
E07000210,0.7834
E07000211,0.7552
E07000212,0.2702
E07000213,0.8446
E07000214,0.5192
E07000215,0.6771
E07000216,0.8961
E07000217,0.3508
E07000218,0.0396
E07000219,0.0728
E07000220,0.4981
E07000221,0.4219
E07000222,0.3371
E07000223,0.2186
E07000224,0.2047
E07000225,0.0162
E07000226,0.422
E07000227,0.1325
E07000228,0.5605
E07000229,0.595
E07000234,0.2913
E07000235,0.0974
E07000236,0.6882
E07000237,0.6649
E07000238,0.27
E07000239,0.8014
E07000240,0.8503
E07000241,0.964
E07000242,0.7579
E07000243,0.751
E07000244,0.1441
E07000245,0.4625
E07000246,0.0036
E08000001,0.9999
E08000002,0.7717
E08000003,0.7695
E08000004,0.9694
E08000005,0.9628
E08000006,0.9838
E08000007,0.3055
E08000008,0.945
E08000009,0.9672
E08000010,0.6007
E08000011,0.7109
E08000012,0.6711
E08000013,0.2532
E08000014,0.8833
E08000015,0.9851
E08000016,0.4769
E08000017,0.035
E08000018,0.6982
E08000019,0.8336
E08000021,0.8112
E08000022,0.7474
E08000023,0.9998
E08000024,0.3626
E08000025,0.6131
E08000026,0.7369
E08000027,0.5141
E08000028,0.8703
E08000029,0.3304
E08000030,0.3961
E08000031,0.5769
E08000032,0.8527
E08000033,0.5646
E08000034,0.7896
E08000035,0.8368
E08000036,0.3068
E08000037,0.8834
"E09000001,E09000033",0.1046
E09000002,0.6558
E09000003,0.7471
E09000004,0.804
E09000005,0.7637
E09000006,0.2054
E09000007,0.5106
E09000008,0.6859
E09000009,0.2351
E09000010,0.3969
E09000011,0.7833
E09000012,0.3958
E09000013,0.7702
E09000014,0.3654
E09000015,0.906
E09000016,0.6625
E09000017,0.3919
E09000018,0.6193
E09000019,0.4232
E09000020,0.9543
E09000021,0.7877
E09000022,0.8065
E09000023,0.1726
E09000024,0.1718
E09000025,0.6695
E09000026,0.6635
E09000027,0.8172
E09000028,0.2705
E09000029,0.1052
E09000030,0.6018
E09000031,0.8768
E09000032,0.6588
