lad19cd,ex_prob
E06000001,0.7361
E06000002,0.5721
E06000003,0.6072
E06000004,0.5178
E06000005,0.6468
E06000006,0.3517
E06000007,0.2945
E06000008,0.5617
E06000009,0.6015
E06000010,0.4592
E06000011,0.4167
E06000012,0.2698
E06000013,0.5163
E06000014,0.316
E06000015,0.3691
E06000016,0.4016
E06000017,0.5927
E06000018,0.3071
E06000019,0.503
E06000020,0.3181
E06000021,0.4277
E06000022,0.1766
E06000023,0.2067
E06000024,0.374
E06000025,0.234
E06000026,0.38
E06000027,0.5226
E06000030,0.3265
E06000031,0.4575
E06000032,0.3718
E06000033,0.537
E06000034,0.3539
E06000035,0.4396
E06000036,0.2774
E06000037,0.2722
E06000038,0.382
E06000039,0.2813
E06000040,0.2512
E06000041,0.3274
E06000042,0.1924
E06000043,0.4023
E06000044,0.2672
E06000045,0.3769
E06000046,0.6327
E06000047,0.4714
E06000049,0.2791
E06000050,0.3736
E06000051,0.3728
"E06000052,E06000053",0.3569
E06000054,0.2834
E06000055,0.4679
E06000056,0.3421
E06000057,0.5464
E06000058,0.3912
E06000059,0.2114
E07000004,0.3319
E07000005,0.3982
E07000006,0.3361
E07000007,0.2434
E07000008,0.2797
E07000009,0.4531
E07000010,0.7137
E07000011,0.4458
E07000012,0.2451
E07000026,0.6068
E07000027,0.7489
E07000028,0.4253
E07000029,0.6237
E07000030,0.3371
E07000031,0.6826
E07000032,0.4288
E07000033,0.4997
E07000034,0.5347
E07000035,0.4811
E07000036,0.3456
E07000037,0.4059
E07000038,0.5143
E07000039,0.5239
E07000040,0.3801
E07000041,0.43
E07000042,0.6145
E07000043,0.3943
E07000044,0.3872
E07000045,0.4009
E07000046,0.457
E07000047,0.5407
E07000061,0.5308
E07000062,0.5626
E07000063,0.5718
E07000064,0
E07000065,0.5647
E07000066,0.3127
E07000067,0.3987
E07000068,0.4949
E07000069,0.7247
E07000070,0.4682
E07000071,0.4735
E07000072,0.4169
E07000073,0.3582
E07000074,0.4945
E07000075,0.4204
E07000076,0.6522
E07000077,0.4492
E07000078,0.4843
E07000079,0.3702
E07000080,0.514
E07000081,0.3735
E07000082,0.4513
E07000083,0.3796
E07000084,0.4072
E07000085,0.4894
E07000086,0.4394
E07000087,0.4097
E07000088,0.4354
E07000089,0.4041
E07000090,0.5802
E07000091,0.3494
E07000092,0.5704
E07000093,0.3857
E07000094,0.4379
E07000095,0.2939
E07000096,0.3406
E07000098,0.2993
E07000099,0.239
E07000102,0.3292
E07000103,0.3124
E07000105,0.7631
E07000106,0.7024
E07000107,0.469
E07000108,0.6984
E07000109,0.6459
E07000110,0.3369
E07000111,0.4668
E07000112,0.8203
E07000113,0.5736
E07000114,0.804
E07000115,0.3571
E07000116,0.3697
E07000117,0.5878
E07000118,0.5251
E07000119,0.4515
E07000120,0.6631
E07000121,0.5055
E07000122,0.5169
E07000123,0.5184
E07000124,0.5135
E07000125,0.4175
E07000126,0.5152
E07000127,0.5028
E07000128,0.6063
E07000129,0.3074
E07000130,0.4418
E07000131,0.4958
E07000132,0.4344
E07000133,0.5137
E07000134,0.3226
E07000135,0.5454
E07000136,0.7751
E07000137,0.5665
E07000138,0.493
E07000139,0.5286
E07000140,0.8679
E07000141,0.5098
E07000142,0.4229
E07000143,0.5619
E07000144,0.7064
E07000145,0.7494
E07000146,0.6824
E07000147,0.8318
E07000148,0.4632
E07000149,0.4372
E07000150,0.6181
E07000151,0.2255
E07000152,0.5595
E07000153,0.5941
E07000154,0.3189
E07000155,0.1534
E07000156,0.5598
E07000163,0.4643
E07000164,0.361
E07000165,0.3825
E07000166,0.5141
E07000167,0.521
E07000168,0.6587
E07000169,0.3142
E07000170,0.4649
E07000171,0.483
E07000172,0.5412
E07000173,0.5297
E07000174,0.5389
E07000175,0.4441
E07000176,0.4287
E07000177,0.3598
E07000178,0.3562
E07000179,0.3464
E07000180,0.3645
E07000181,0.4678
E07000187,0.4484
E07000188,0.5471
E07000189,0.4007
E07000192,0.3183
E07000193,0.386
E07000194,0.3935
E07000195,0.4771
E07000196,0.1466
E07000197,0.3817
E07000198,0.5177
E07000199,0.4471
E07000200,0.5553
E07000202,0.6274
E07000203,0.5014
E07000207,0.4023
E07000208,0.5483
E07000209,0.3991
E07000210,0.376
E07000211,0.3202
E07000212,0.3848
E07000213,0.3048
E07000214,0.442
E07000215,0.3852
E07000216,0.5281
E07000217,0.3973
E07000218,0.3376
E07000219,0.4838
E07000220,0.3362
E07000221,0.2775
E07000222,0.2933
E07000223,0.6592
E07000224,0.6001
E07000225,0.4522
E07000226,0.2484
E07000227,0.5407
E07000228,0.3998
E07000229,0.6282
E07000234,0.4053
E07000235,0.5246
E07000236,0.3238
E07000237,0.2647
E07000238,0.3252
E07000239,0.5816
E07000240,0.2904
E07000241,0.2816
E07000242,0.4602
E07000243,0.3737
E07000244,0.545
E07000245,0.3315
E07000246,0.2655
E08000001,0.3777
E08000002,0.3658
E08000003,0.184
E08000004,0.3757
E08000005,0.3788
E08000006,0.252
E08000007,0.2635
E08000008,0.4029
E08000009,0.239
E08000010,0.3895
E08000011,0.37
E08000012,0.3201
E08000013,0.4555
E08000014,0.4158
E08000015,0.4794
E08000016,0.3863
E08000017,0.3282
E08000018,0.3952
E08000019,0.3011
E08000021,0.3725
E08000022,0.3604
E08000023,0.6737
E08000024,0.4859
E08000025,0.1613
E08000026,0.2778
E08000027,0.285
E08000028,0.2541
E08000029,0.1664
E08000030,0.2999
E08000031,0.2725
E08000032,0.2843
E08000033,0.2778
E08000034,0.2427
E08000035,0.183
