lad19cd,ex_prob
E06000001,0.9986
E06000002,0.9124
E06000003,0.8933
E06000004,0.9575
E06000005,0.7507
E06000006,0.8898
E06000007,0.9472
E06000008,0.9785
E06000009,0.2568
E06000010,0.2396
E06000011,0.4029
E06000012,0.0876
E06000013,0.4569
E06000014,0.7444
E06000015,0.7758
E06000016,0.9603
E06000017,0.5102
E06000018,0.8626
E06000019,0.5113
E06000020,0.4407
E06000021,0.8092
E06000022,0.3111
E06000023,0.4872
E06000024,0.9197
E06000025,0.4729
E06000026,0.8497
E06000027,0.075
E06000030,0.4117
E06000031,0.8681
E06000032,0.8391
E06000033,0.7361
E06000034,0.444
E06000035,0.2765
E06000036,0.9367
E06000037,0.4576
E06000038,0.1429
E06000039,0.8466
E06000040,0.7441
E06000041,0.8717
E06000042,0.2786
E06000043,0.6
E06000044,0.6925
E06000045,0.0216
E06000046,0.27
E06000047,0.6045
E06000049,0.8846
E06000050,0.6199
E06000051,0.6251
"E06000052,E06000053",0.033
E06000054,0.8018
E06000055,0.838
E06000056,0.4336
E06000057,0.9299
E06000058,0.6064
E06000059,0.0262
E07000004,0.0934
E07000005,0.953
E07000006,0.8325
E07000007,0.8671
E07000008,0.6953
E07000009,0.216
E07000010,0.1715
E07000011,0.1494
E07000012,0.4025
E07000026,0.9176
E07000027,0.8738
E07000028,0.7869
E07000029,0.2418
E07000030,0.8884
E07000031,0.3219
E07000032,0.1613
E07000033,0.8556
E07000034,0.3363
E07000035,0.892
E07000036,0.8332
E07000037,0.9079
E07000038,0.9398
E07000039,0.807
E07000040,0.691
E07000041,0.2165
E07000042,0.6817
E07000043,0.0619
E07000044,0.1245
E07000045,0.1853
E07000046,0.0804
E07000047,0
E07000061,0.1554
E07000062,0.2098
E07000063,0.5266
E07000064,0.0625
E07000065,0.6188
E07000066,0.7877
E07000067,0.0418
E07000068,0.2622
E07000069,0.9921
E07000070,0.0628
E07000071,0.1974
E07000072,0.7936
E07000073,0.1697
E07000074,0.2814
E07000075,0.418
E07000076,0.0892
E07000077,0.7162
E07000078,0.2808
E07000079,0.2368
E07000080,0.6185
E07000081,0.4279
E07000082,0.0973
E07000083,0.6052
E07000084,0.3259
E07000085,0.6576
E07000086,0.1635
E07000087,0.1534
E07000088,0
E07000089,0.6033
E07000090,0.0053
E07000091,0.5155
E07000092,0.7056
E07000093,0.975
E07000094,0.0786
E07000095,0.82
E07000096,0.7498
E07000098,0.9999
E07000099,0.2425
E07000102,0.9332
E07000103,0.0988
E07000105,0.2233
E07000106,0.4787
E07000107,0.2753
E07000108,0.7583
E07000109,0.958
E07000110,0.1225
E07000111,0.6782
E07000112,0.1722
E07000113,0.2069
E07000114,0.0995
E07000115,0.3609
E07000116,0.7962
E07000117,0.9654
E07000118,0.8213
E07000119,0.514
E07000120,0.6977
E07000121,0.7664
E07000122,0.9301
E07000123,0.9898
E07000124,0.9057
E07000125,0.9999
E07000126,0.4097
E07000127,0.9464
E07000128,0.9543
E07000129,0.7628
E07000130,0.2359
E07000131,0.9403
E07000132,0.5919
E07000133,0.908
E07000134,0.2036
E07000135,0.6543
E07000136,0.2736
E07000137,0.0987
E07000138,0.9995
E07000139,0.8622
E07000140,0.1254
E07000141,0.7198
E07000142,0.7914
E07000143,0.478
E07000144,0.0346
E07000145,0.5416
E07000146,0.2057
E07000147,0.0861
E07000148,0.8586
E07000149,0.806
E07000150,0.5253
E07000151,0.6307
E07000152,0.6857
E07000153,0.2435
E07000154,0.7923
E07000155,0.2126
E07000156,0.3165
E07000163,0.218
E07000164,0.7446
E07000165,0.9642
E07000166,0.3731
E07000167,0.4965
E07000168,0.9351
E07000169,0.9265
E07000170,0.9197
E07000171,0.2276
E07000172,0.9858
E07000173,0.4088
E07000174,0.7741
E07000175,0.7252
E07000176,0.9216
E07000177,0.0503
E07000178,0.5281
E07000179,0.3796
E07000180,0.2268
E07000181,0.6137
E07000187,0.4672
E07000188,0.0763
E07000189,0.5881
E07000192,0.2461
E07000193,0.9689
E07000194,0.5336
E07000195,0.7154
E07000196,0.7848
E07000197,0.6203
E07000198,0.7688
E07000199,0.7005
E07000200,0.1682
E07000202,0.5636
E07000203,0.8685
E07000207,0.6868
E07000208,0.9131
E07000209,0.2647
E07000210,0.8091
E07000211,0.8685
E07000212,0.5697
E07000213,0.9762
E07000214,0.9469
E07000215,0.7586
E07000216,0.835
E07000217,0.5894
E07000218,0.3511
E07000219,0.5036
E07000220,0.3234
E07000221,0.4409
E07000222,0.2399
E07000223,0.6982
E07000224,0.5453
E07000225,0.2848
E07000226,0.1464
E07000227,0.1834
E07000228,0.6276
E07000229,0.7228
E07000234,0.9565
E07000235,0.8333
E07000236,0.3661
E07000237,0.8512
E07000238,0.4199
E07000239,0.1145
E07000240,0.6125
E07000241,0.7
E07000242,0.232
E07000243,0.727
E07000244,0.3168
E07000245,0.4353
E07000246,0.0495
E08000001,0.9999
E08000002,0.99
E08000003,0.8426
E08000004,0.8646
E08000005,0.9521
E08000006,0.9803
E08000007,0.6557
E08000008,0.9797
E08000009,0.6735
E08000010,0.9052
E08000011,0.929
E08000012,0.8704
E08000013,0.9038
E08000014,0.9386
E08000015,0.9421
E08000016,0.9661
E08000017,0.1368
E08000018,0.8128
E08000019,0.9721
E08000021,0.9241
E08000022,0.8352
E08000023,0.9788
E08000024,0.8055
E08000025,0.8112
E08000026,0.7041
E08000027,0.8498
E08000028,0.5077
E08000029,0.9652
E08000030,0.8804
E08000031,0.6794
E08000032,0.9809
E08000033,0.9538
E08000034,0.8378
E08000035,0.8287
E08000036,0.6983
E08000037,0.9955
"E09000001,E09000033",0.0595
E09000002,0.9404
E09000003,0.8317
E09000004,0.9131
E09000005,0.8896
E09000006,0.5495
E09000007,0.1391
E09000008,0.7484
E09000009,0.4541
E09000010,0.2478
E09000011,0.8732
E09000012,0.231
E09000013,0.8264
E09000014,0.517
E09000015,0.6445
E09000016,0.9714
E09000017,0.5526
E09000018,0.8295
E09000019,0.5205
E09000020,0.7923
E09000021,0.7344
E09000022,0.7413
E09000023,0.8024
E09000024,0.7552
E09000025,0.8234
E09000026,0.929
E09000027,0.7419
E09000028,0.6327
E09000029,0.7377
E09000030,0.7532
E09000031,0.5517
E09000032,0.8049
