lad19cd,ex_prob
E06000001,0.4007
E06000002,0.9997
E06000003,0
E06000004,0.4646
E06000005,0.0495
E06000006,0.6483
E06000007,0.8569
E06000008,0.9274
E06000009,0.8387
E06000010,0.0911
E06000011,0.042
E06000012,0.4095
E06000013,0.1772
E06000014,0.2387
E06000015,0.0417
E06000016,0.7146
E06000017,0
E06000018,0.4152
E06000019,0.0744
E06000020,0.104
E06000021,0.9575
E06000022,0.1171
E06000023,0.0191
E06000024,0.3261
E06000025,0.1715
E06000026,0.0315
E06000027,0.0538
E06000030,0.6001
E06000031,0.1554
E06000032,0.5166
E06000033,0.4969
E06000034,0.0449
E06000035,0
E06000036,0
E06000037,0.1983
E06000038,0.7164
E06000039,0.7246
E06000040,0.8619
E06000041,0.144
E06000042,0.7608
E06000043,0.1935
E06000044,0.2481
E06000045,0.6417
E06000046,0
E06000047,0.1719
E06000049,0.3269
E06000050,0.5629
E06000051,6e-4
"E06000052,E06000053",0.0646
E06000054,0.0938
E06000055,0.6105
E06000056,0.1158
E06000057,0.1586
E06000058,0.1049
E06000059,0.0406
E07000004,0.7188
E07000005,0.4066
E07000006,0.6394
E07000007,0.0296
E07000008,0.0425
E07000009,0.0994
E07000010,0.0071
E07000011,0.5119
E07000012,0.0215
E07000026,0.7973
E07000027,0
E07000028,0.754
E07000029,0.3848
E07000030,0.7652
E07000031,0.5885
E07000032,0.1147
E07000033,0.1635
E07000034,0.3174
E07000035,0.0165
E07000036,0.8758
E07000037,0.8923
E07000038,0.6436
E07000039,0.6105
E07000040,0.1989
E07000041,0.0291
E07000042,0.1962
E07000043,0
E07000044,0.1013
E07000045,0
E07000046,0.0887
E07000047,0.1515
E07000061,0.0324
E07000062,0.3074
E07000063,0.0432
E07000064,0.6923
E07000065,0.038
E07000066,0.1767
E07000067,0.1003
E07000068,0.093
E07000069,0.4502
E07000070,0.6735
E07000071,0.0225
E07000072,0.5137
E07000073,0.5769
E07000074,0.7148
E07000075,0
E07000076,0.5263
E07000077,0.234
E07000078,0.147
E07000079,0.1199
E07000080,0
E07000081,0.9317
E07000082,0.2756
E07000083,0.7924
E07000084,0.0189
E07000085,0.2264
E07000086,0.1591
E07000087,0.2453
E07000088,0.1616
E07000089,0.2767
E07000090,0.1898
E07000091,0.1173
E07000092,0.1109
E07000093,0.0558
E07000094,0.1179
E07000095,0.4779
E07000096,0.4286
E07000098,0.9385
E07000099,0.0725
E07000102,0.3333
E07000103,0.3632
E07000105,0.5261
E07000106,0.0761
E07000107,0.2692
E07000108,0.953
E07000109,0.2191
E07000110,0.0628
E07000111,0.3745
E07000112,0.7053
E07000113,0.0105
E07000114,0.1442
E07000115,0.293
E07000116,0.1113
E07000117,0.9695
E07000118,0.8495
E07000119,0.4807
E07000120,0.8603
E07000121,0.7297
E07000122,0.9971
E07000123,0.7932
E07000124,0.2066
E07000125,0.0983
E07000126,0.8839
E07000127,0.3809
E07000128,0.3926
E07000129,0.2148
E07000130,0.2345
E07000131,0.2483
E07000132,0.603
E07000133,0.2753
E07000134,0.2539
E07000135,0.5574
E07000136,0.2909
E07000137,0.1635
E07000138,0.7896
E07000139,0.0382
E07000140,0.1585
E07000141,0.7444
E07000142,0.7418
E07000143,0.0949
E07000144,0.7382
E07000145,0.9941
E07000146,0.1043
E07000147,0
E07000148,0.1905
E07000149,0.3435
E07000150,0.9823
E07000151,0.0831
E07000152,0.553
E07000153,0.8909
E07000154,0.9247
E07000155,0.2262
E07000156,0.7876
E07000163,0.0057
E07000164,0.8718
E07000165,0.0362
E07000166,0.604
E07000167,0.4976
E07000168,0
E07000169,0.3156
E07000170,0.3681
E07000171,0.7098
E07000172,0.2032
E07000173,0.4016
E07000174,0.2629
E07000175,0.9602
E07000176,0.3167
E07000177,0.1093
E07000178,0.2228
E07000179,0.2182
E07000180,0.5512
E07000181,0.8792
E07000187,0.0873
E07000188,0
E07000189,0.0204
E07000192,0.1897
E07000193,0.5402
E07000194,0.6791
E07000195,0.2204
E07000196,0.5511
E07000197,0.2166
E07000198,0.0824
E07000199,0.8246
E07000200,0.8755
E07000202,0.1546
E07000203,0.7435
E07000207,0.0679
E07000208,0
E07000209,0.6406
E07000210,0.1473
E07000211,0.8068
E07000212,0.5273
E07000213,0.3522
E07000214,0.542
E07000215,0.3155
E07000216,0.0298
E07000217,0.5995
E07000218,0.0048
E07000219,0.8956
E07000220,0.9185
E07000221,0.0898
E07000222,0.024
E07000223,0.2402
E07000224,0.4967
E07000225,0.256
E07000226,0.011
E07000227,0.4275
E07000228,0.3078
E07000229,0.331
E07000234,0.1805
E07000235,0
E07000236,0.0631
E07000237,0.1963
E07000238,0.8651
E07000239,0
E07000240,0.4091
E07000241,0.2965
E07000242,0.4946
E07000243,0.2595
E07000244,0.0425
E07000245,0.6952
E07000246,0.4433
E08000001,0.9478
E08000002,0.9876
E08000003,0.4756
E08000004,0.9495
E08000005,0.873
E08000006,0.8758
E08000007,0.6016
E08000008,0.6689
E08000009,0.1909
E08000010,0.8044
E08000011,0.6896
E08000012,0.5829
E08000013,0.9537
E08000014,0.3111
E08000015,0.0839
E08000016,0.451
E08000017,0.5686
E08000018,0.6452
E08000019,0.1067
E08000021,0.4102
E08000022,0.3832
E08000023,0.0727
E08000024,0.7853
E08000025,0.5536
E08000026,0.5362
E08000027,0.0106
E08000028,0.7314
E08000029,0.5897
E08000030,0.6038
E08000031,0.8339
E08000032,0.6928
E08000033,0.8333
E08000034,0.732
E08000035,0.1509
E08000036,0.6667
E08000037,0.6692
"E09000001,E09000033",0.2239
E09000002,0.1212
E09000003,0.1736
E09000004,0.1204
E09000005,0.1501
E09000006,0.3582
E09000007,0.365
E09000008,0.039
E09000009,0.8644
E09000010,0.1226
E09000011,0.364
E09000012,0.2444
E09000013,0.7777
E09000014,0.2747
E09000015,0.2407
E09000016,0.3635
E09000017,0.5587
E09000018,0.9795
E09000019,0.5766
E09000020,0.3554
E09000021,0.6343
E09000022,0.6381
E09000023,0.2496
E09000024,0.7054
E09000025,0.6277
E09000026,0.3368
E09000027,0.3304
E09000028,0.0774
E09000029,0.2685
E09000030,0.2598
E09000031,0.804
E09000032,0.7423
