lad19cd,ex_prob
E07000075,0.7056
E07000076,0.1012
E07000077,0.2033
E07000078,0.3257
E07000079,0.5604
E07000080,0
E07000081,0.265
E07000082,0.1071
E07000083,0.2182
E07000084,0.7595
E07000085,0.5188
E07000086,0.0963
E07000087,0.0988
E07000088,0.482
E07000089,0.3958
E07000090,0.5327
E07000091,0.5418
E07000092,0.7459
E07000093,0.0362
E07000094,0.2657
E07000095,0.5399
E07000096,0.5456
E07000098,0.0414
E07000099,0.5111
E07000102,0.4573
E07000103,0.9017
E07000105,0.3254
E07000106,0.229
E07000107,0.4908
E07000108,0.1214
E07000109,0.5154
E07000110,0.5013
E07000111,0.2677
E07000112,0.6512
E07000113,0.8143
E07000114,0.8874
E07000115,0.5059
E07000116,0.6656
E07000117,0.5959
E07000118,0.2838
E07000119,0.6774
E07000120,0.1721
E07000121,0.7141
E07000122,0.8516
E07000123,0.9961
E07000124,0.0647
E07000125,0.5626
E07000126,0.3816
E07000127,0.704
E07000128,0.1942
E07000129,0.0084
E07000130,0.8978
E07000131,0.1568
E07000132,0.8724
E07000133,0.9828
E07000134,0.5411
E07000135,0.0636
E07000136,0.664
E07000137,0.5446
E07000138,0.8806
E07000139,0.0882
E07000140,0.439
E07000141,0.1381
E07000142,0.4654
E07000143,0.7809
E07000144,0.2732
E07000145,0.3803
E07000146,0.4075
E07000147,0.1131
E07000148,0.0573
E07000149,0.0904
E07000150,0.4138
E07000151,0.4314
E07000152,0.7584
E07000153,0.2238
E07000154,0.9766
E07000155,0.1852
E07000156,0.8275
E07000163,0.047
E07000164,0.7111
E07000165,0.7946
E07000166,0.7296
E07000167,0
E07000168,0.242
E07000169,0.1197
E07000170,0.2646
E07000171,0.9205
E07000172,0.3615
E07000173,0.1499
E07000174,0.2066
E07000175,0.9738
E07000176,0.3292
E07000177,0.4137
E07000178,0.7021
E07000179,0.2951
E07000180,0.4782
E07000181,0.076
E07000187,0.673
E07000188,0.1346
E07000189,0.5546
E07000192,0.6062
E07000193,0.8861
E07000194,0.6999
E07000195,0.7754
E07000196,0.3392
E07000197,0.7678
E07000198,0.9046
E07000199,0
E07000200,0.1608
E07000202,0.4126
E07000203,0.2353
E07000207,0.6973
E07000208,0.4096
E07000209,0.3798
E07000210,0.4933
E07000211,0.2991
E07000212,0.5603
E07000213,0.1061
E07000214,0.3208
E07000215,0.6841
E07000216,0.5423
E07000217,0.6984
E07000218,0.429
E07000219,0.9213
E07000220,0.595
E07000221,0.6751
E07000222,0.5809
E07000223,0.1485
E07000224,0.103
E07000225,0.0396
E07000226,0.6014
E07000227,0.5663
E07000228,0.2483
E07000229,0.3555
E07000234,0.3951
E07000235,0.2626
E07000236,0.1282
E07000237,0.2405
E07000238,0.733
E07000239,0.1833
E07000240,0.8304
E07000241,0.6642
E07000242,0.321
E07000243,0.796
E07000244,0.4659
E07000245,0.1176
E07000246,0.2563
E08000001,0.7619
E08000002,0.9558
E08000003,0.9323
E08000004,0.9654
E08000005,0.7293
E08000006,0.859
E08000007,0.8734
E08000008,0.9803
E08000009,0.7751
E08000010,0.2649
E08000011,0.6477
E08000012,0.8993
E08000013,0.0892
E08000014,0.2966
E08000015,0.4919
E08000016,0.9148
E08000017,0.2442
E08000018,0.6482
E08000019,0.5971
E08000021,0.5262
E08000022,0.1788
E08000023,0.235
E08000024,0.1399
E08000025,0.4275
E08000026,0.9153
E08000027,0.6131
E08000028,0.5861
E08000029,0.562
E08000030,0.531
E08000031,0.4809
E08000032,0.8855
E08000033,0.974
E08000034,0.7518
E08000035,0.9263
E08000036,0.7589
E08000037,0.2012
"E09000001,E09000033",0.3385
E09000002,0.9648
E09000003,0.7463
E09000004,0.2715
E09000005,0.4988
E09000006,0.3488
E09000007,0.3813
E09000008,0.6293
E09000009,0.3737
E09000010,0.8386
E09000011,0.4159
E09000012,0.9355
E09000013,0.5521
E09000014,0.5834
E09000015,0.856
E09000016,0.3066
E09000017,0.5069
E09000018,0.5791
E09000019,0.3518
E09000020,0.5966
E09000021,0.2421
E09000022,0.6879
E09000023,0.8372
E09000024,0.1923
E09000025,0.7615
E09000026,0.8386
E09000027,0.5179
E09000028,0.4343
E09000029,0.2272
E09000030,0.3284
E09000031,0.3871
E09000032,0.8409
