lad19cd,ex_prob
E07000113,0.5492
E07000114,0.4466
E07000115,0.4446
E07000116,0.8279
E07000117,0.9912
E07000118,0.8986
E07000119,0.8099
E07000120,0.9918
E07000121,0.997
E07000122,0.9914
E07000123,0.9599
E07000124,0.9779
E07000125,0.9946
E07000126,0.9251
E07000127,0.9684
E07000128,0.9585
E07000129,0.4805
E07000130,0.9154
E07000131,0.5013
E07000132,0.831
E07000133,0.8799
E07000134,0.4805
E07000135,0.8985
E07000136,0.76
E07000137,0.2753
E07000138,0.9739
E07000139,0.5893
E07000140,0.6182
E07000141,0.9065
E07000142,0.9884
E07000143,0.5837
E07000144,0.3681
E07000145,0.9939
E07000146,0.8428
E07000147,0.3575
E07000148,0.3923
E07000149,0.909
E07000150,0.6117
E07000151,0.5567
E07000152,0.9631
E07000153,0.6719
E07000154,0.4268
E07000155,0.5082
E07000156,0.9014
E07000163,0.853
E07000164,0.8675
E07000165,0.8953
E07000166,0.9746
E07000167,0.884
E07000168,0.9134
E07000169,0.8955
E07000170,0.9365
E07000171,0.987
E07000172,0.9982
E07000173,0.9981
E07000174,0.8253
E07000175,0.9985
E07000176,0.9949
E07000177,0.5872
E07000178,0.9986
E07000179,0.5488
E07000180,0.8231
E07000181,0.8338
E07000187,0.4942
E07000188,0.4313
E07000189,0.5524
E07000192,0.6653
E07000193,0.9051
E07000194,0.7694
E07000195,0.9699
E07000196,0.9072
E07000197,0.9131
E07000198,0.9378
E07000199,0.1797
E07000200,0.2313
E07000202,0.2838
E07000203,0.3626
E07000207,0.9152
E07000208,0.9645
E07000209,0.8637
E07000210,0.4734
E07000211,0.5734
E07000212,0.259
E07000213,0.8435
E07000214,0.4779
E07000215,0.9647
E07000216,0.731
E07000217,0.7794
E07000218,0.0459
E07000219,0.9143
E07000220,0.7395
E07000221,0.7522
E07000222,0.6531
E07000223,0.5445
E07000224,0.8956
E07000225,0.5182
E07000226,0.4365
E07000227,0.9505
E07000228,0.7622
E07000229,0.266
E07000234,0.6626
E07000235,0.7967
E07000236,0.485
E07000237,0.775
E07000238,0.9251
E07000239,0.5282
E07000240,0.8606
E07000241,0.5996
E07000242,0.96
E07000243,0.2774
E07000244,0.8358
E07000245,0.656
E07000246,0.8366
E08000001,0.8583
E08000002,0.9121
E08000003,0.9645
E08000004,0.9372
E08000005,0.9338
E08000006,0.9263
E08000007,0.9361
E08000008,0.923
E08000009,0.8867
E08000010,0.824
E08000011,0.9766
E08000012,0.9125
E08000013,0.9844
E08000014,0.9292
E08000015,0.8571
E08000016,0.9496
E08000017,0.9145
E08000018,0.9463
E08000019,0.9705
E08000021,0.9435
E08000022,0.8748
E08000023,0.9765
E08000024,0.9169
E08000025,0.2333
E08000026,0.6837
E08000027,0.7311
E08000028,0.5942
E08000029,0.4978
E08000030,0.7076
E08000031,0.6701
E08000032,0.8454
E08000033,0.866
E08000034,0.7521
E08000035,0.8998
E08000036,0.8189
E08000037,0.8865
"E09000001,E09000033",0.0015
E09000002,0.6213
E09000003,0.8416
E09000004,0.5018
E09000005,0.6857
E09000006,0.6583
E09000007,0.1339
E09000008,0.9407
E09000009,0.7913
E09000010,0.8907
E09000011,0.5615
E09000012,0.9568
E09000013,0.8033
E09000014,0.9553
E09000015,0.8433
E09000016,0.6603
E09000017,0.3663
E09000018,0.6489
E09000019,0.664
E09000020,0.4414
E09000021,0.9603
E09000022,0.761
E09000023,0.8947
E09000024,0.612
E09000025,0.8384
E09000026,0.8984
E09000027,0.9877
E09000028,0.4571
E09000029,0.2894
E09000030,0.5601
E09000031,0.736
E09000032,0.8093
