lad19cd,ex_prob
E07000102,0.173
E07000103,0.6088
E07000105,0.3183
E07000106,0.2505
E07000107,0.0601
E07000108,0.0094
E07000109,0.6173
E07000110,0.0454
E07000111,0.0373
E07000112,0.0055
E07000113,0.2919
E07000114,0.0365
E07000115,0.0609
E07000116,0.1093
E07000117,0.9979
E07000118,0.781
E07000119,0.7093
E07000120,0.9773
E07000121,0.7072
E07000122,0.9984
E07000123,0.9876
E07000124,0.3516
E07000125,0.9999
E07000126,0.2875
E07000127,0.9265
E07000128,0.5089
E07000129,0.8016
E07000130,0.8244
E07000131,0.0846
E07000132,0.0839
E07000133,0.0537
E07000134,0.0895
E07000135,0.4591
E07000136,0.2948
E07000137,0.2363
E07000138,0.5949
E07000139,0.2667
E07000140,0.0362
E07000141,0.2952
E07000142,0.7512
E07000143,0.0236
E07000144,0.1839
E07000145,0.89
E07000146,0.6084
E07000147,0.0033
E07000148,0.1264
E07000149,0.101
E07000150,0.7827
E07000151,0.1147
E07000152,0.0998
E07000153,0.628
E07000154,0.0544
E07000155,0.2867
E07000156,0.5806
E07000163,0.8886
E07000164,0.6023
E07000165,0.4758
E07000166,0.3876
E07000167,0.0212
E07000168,0.7349
E07000169,0.3862
E07000170,0.5462
E07000171,0.0765
E07000172,0.2859
E07000173,0.0582
E07000174,0.7383
E07000175,0.5981
E07000176,0.4871
E07000177,0.2272
E07000178,0.4115
E07000179,0.0971
E07000180,0.214
E07000181,0.1937
E07000187,0.7211
E07000188,0.0711
E07000189,0.0657
E07000192,0.5431
E07000193,0.4052
E07000194,0.6969
E07000195,0.2889
E07000196,0.6374
E07000197,0.8082
E07000198,0.3757
E07000199,0.6399
E07000200,0.1575
E07000202,0.0442
E07000203,0.0307
E07000207,0.1814
E07000208,0.5869
E07000209,0.0887
E07000210,1e-4
E07000211,0.0287
E07000212,0.6077
E07000213,0.127
E07000214,0.5175
E07000215,0.5405
E07000216,0.1487
E07000217,0.1676
E07000218,0.2524
E07000219,0.7143
E07000220,0.8181
E07000221,0.3588
E07000222,0.0844
E07000223,0.4946
E07000224,0.4149
E07000225,0.2315
E07000226,0.0038
E07000227,0.3833
E07000228,0.0511
E07000229,0.9225
E07000234,0.1774
E07000235,0.3258
E07000236,0.0868
E07000237,0.5846
E07000238,0.0901
E07000239,0.8413
E07000240,0.5022
E07000241,0.0222
E07000242,0.3147
E07000243,0.4039
E07000244,0.0088
E07000245,0.1929
E07000246,0
E08000001,0.8582
E08000002,0.966
E08000003,0.8708
E08000004,0.8809
E08000005,0.8923
E08000006,0.903
E08000007,0.7822
E08000008,0.9152
E08000009,0.6101
E08000010,0.9706
E08000011,0.9587
E08000012,0.8748
E08000013,0.939
E08000014,0.9499
E08000015,0.9325
E08000016,0.5428
E08000017,0.9469
E08000018,0.8315
E08000019,0.5643
E08000021,0.9314
E08000022,0.9294
E08000023,0.9778
E08000024,0.944
E08000025,0.4375
E08000026,0.6264
E08000027,0.61240000000000006
E08000028,0.7484
E08000029,0.2313
E08000030,0.7641
E08000031,0.7621
E08000032,0.7878
E08000033,0.721
E08000034,0.6394
E08000035,0.4627
E08000036,0.5373
E08000037,0.8279
"E09000001,E09000033",2e-4
E09000002,0.5509
E09000003,0.1281
E09000004,0.2341
E09000005,0.2417
E09000006,0.2
E09000007,0.0659
E09000008,0.127
E09000009,0.3563
E09000010,0.2408
E09000011,0.2246
E09000012,0.2875
E09000013,0.4237
E09000014,0.1757
E09000015,0.3834
E09000016,0.4347
E09000017,0.488
E09000018,0.1208
E09000019,0.1767
E09000020,0.0452
E09000021,0.3557
E09000022,0.0897
E09000023,0.3061
E09000024,0.1584
E09000025,0.3576
E09000026,0.5693
E09000027,0.2186
E09000028,0.2665
E09000029,0.4175
E09000030,0.1492
E09000031,0.5075
E09000032,0.1057
