analysis_timestamp,lad19cd,ex_prob
2020-07-05T14:01:02Z,E07000126,0.324
2020-07-05T14:01:02Z,E07000127,0.343
2020-07-05T14:01:02Z,E07000128,0.388
2020-07-05T14:01:02Z,E07000129,0.137
2020-07-05T14:01:02Z,E07000130,0.176
2020-07-05T14:01:02Z,E07000131,0.13
2020-07-05T14:01:02Z,E07000132,0.15
2020-07-05T14:01:02Z,E07000133,0.133
2020-07-05T14:01:02Z,E07000134,0.111
2020-07-05T14:01:02Z,E07000135,0.137
2020-07-05T14:01:02Z,E07000136,0.504
2020-07-05T14:01:02Z,E07000137,0.209
2020-07-05T14:01:02Z,E07000138,0.211
2020-07-05T14:01:02Z,E07000139,0.208
2020-07-05T14:01:02Z,E07000140,0.478
2020-07-05T14:01:02Z,E07000141,0.284
2020-07-05T14:01:02Z,E07000142,0.132
2020-07-05T14:01:02Z,E07000143,0.354
2020-07-05T14:01:02Z,E07000144,0.369
2020-07-05T14:01:02Z,E07000145,0.374
2020-07-05T14:01:02Z,E07000146,0.469
2020-07-05T14:01:02Z,E07000147,0.261
2020-07-05T14:01:02Z,E07000148,0.288
2020-07-05T14:01:02Z,E07000149,0.303
2020-07-05T14:01:02Z,E07000150,0.311
2020-07-05T14:01:02Z,E07000151,0.135
2020-07-05T14:01:02Z,E07000152,0.285
2020-07-05T14:01:02Z,E07000153,0.302
2020-07-05T14:01:02Z,E07000154,0.226
2020-07-05T14:01:02Z,E07000155,0.148
2020-07-05T14:01:02Z,E07000156,0.22
2020-07-05T14:01:02Z,E07000163,0.173
2020-07-05T14:01:02Z,E07000164,0.222
2020-07-05T14:01:02Z,E07000165,0.247
2020-07-05T14:01:02Z,E07000166,0.262
2020-07-05T14:01:02Z,E07000167,0.321
2020-07-05T14:01:02Z,E07000168,0.412
2020-07-05T14:01:02Z,E07000169,0.137
2020-07-05T14:01:02Z,E07000170,0.301
2020-07-05T14:01:02Z,E07000171,0.252
2020-07-05T14:01:02Z,E07000172,0.219
2020-07-05T14:01:02Z,E07000173,0.239
2020-07-05T14:01:02Z,E07000174,0.143
2020-07-05T14:01:02Z,E07000175,0.153
2020-07-05T14:01:02Z,E07000176,0.135
2020-07-05T14:01:02Z,E07000177,0.413
2020-07-05T14:01:02Z,E07000178,0.376
2020-07-05T14:01:02Z,E07000179,0.423
2020-07-05T14:01:02Z,E07000180,0.334
2020-07-05T14:01:02Z,E07000181,0.403
2020-07-05T14:01:02Z,E07000187,0.203
2020-07-05T14:01:02Z,E07000188,0.39
2020-07-05T14:01:02Z,E07000189,0.252
2020-07-05T14:01:02Z,E07000192,0.189
2020-07-05T14:01:02Z,E07000193,0.24
2020-07-05T14:01:02Z,E07000194,0.171
2020-07-05T14:01:02Z,E07000195,0.292
2020-07-05T14:01:02Z,E07000196,0.234
2020-07-05T14:01:02Z,E07000197,0.253
2020-07-05T14:01:02Z,E07000198,0.214
2020-07-05T14:01:02Z,E07000199,0.248
2020-07-05T14:01:02Z,E07000200,0.327
2020-07-05T14:01:02Z,E07000202,0.471
2020-07-05T14:01:02Z,E07000203,0.369
2020-07-05T14:01:02Z,E07000207,0.161
2020-07-05T14:01:02Z,E07000208,0.297
2020-07-05T14:01:02Z,E07000209,0.323
2020-07-05T14:01:02Z,E07000210,0.259
2020-07-05T14:01:02Z,E07000211,0.378
2020-07-05T14:01:02Z,E07000212,0.158
2020-07-05T14:01:02Z,E07000213,0.177
2020-07-05T14:01:02Z,E07000214,0.371
2020-07-05T14:01:02Z,E07000215,0.294
2020-07-05T14:01:02Z,E07000216,0.372
2020-07-05T14:01:02Z,E07000217,0.306
2020-07-05T14:01:02Z,E07000218,0.188
2020-07-05T14:01:02Z,E07000219,0.405
2020-07-05T14:01:02Z,E07000220,0.186
2020-07-05T14:01:02Z,E07000221,0.356
2020-07-05T14:01:02Z,E07000222,0.185
2020-07-05T14:01:02Z,E07000223,0.338
2020-07-05T14:01:02Z,E07000224,0.281
2020-07-05T14:01:02Z,E07000225,0.228
2020-07-05T14:01:02Z,E07000226,0.282
2020-07-05T14:01:02Z,E07000227,0.369
2020-07-05T14:01:02Z,E07000228,0.356
2020-07-05T14:01:02Z,E07000229,0.418
2020-07-05T14:01:02Z,E07000234,0.355
2020-07-05T14:01:02Z,E07000235,0.323
2020-07-05T14:01:02Z,E07000236,0.336
2020-07-05T14:01:02Z,E07000237,0.358
2020-07-05T14:01:02Z,E07000238,0.293
2020-07-05T14:01:02Z,E07000239,0.413
2020-07-05T14:01:02Z,E07000240,0.275
2020-07-05T14:01:02Z,E07000241,0.29
2020-07-05T14:01:02Z,E07000242,0.263
2020-07-05T14:01:02Z,E07000243,0.324
2020-07-05T14:01:02Z,E07000244,0.439
2020-07-05T14:01:02Z,E07000245,0.356
2020-07-05T14:01:02Z,E07000246,0.384
2020-07-05T14:01:02Z,E08000001,0.181
2020-07-05T14:01:02Z,E08000002,0.307
2020-07-05T14:01:02Z,E08000003,0.248
2020-07-05T14:01:02Z,E08000004,0.203
2020-07-05T14:01:02Z,E08000005,0.355
2020-07-05T14:01:02Z,E08000006,0.239
2020-07-05T14:01:02Z,E08000007,0.322
2020-07-05T14:01:02Z,E08000008,0.346
2020-07-05T14:01:02Z,E08000009,0.266
2020-07-05T14:01:02Z,E08000010,0.415
2020-07-05T14:01:02Z,E08000011,0.321
2020-07-05T14:01:02Z,E08000012,0.289
2020-07-05T14:01:02Z,E08000013,0.414
2020-07-05T14:01:02Z,E08000014,0.342
2020-07-05T14:01:02Z,E08000015,0.228
2020-07-05T14:01:02Z,E08000016,0.227
2020-07-05T14:01:02Z,E08000017,0.174
2020-07-05T14:01:02Z,E08000018,0.279
2020-07-05T14:01:02Z,E08000019,0.266
2020-07-05T14:01:02Z,E08000021,0.324
2020-07-05T14:01:02Z,E08000022,0.285
2020-07-05T14:01:02Z,E08000023,0.479
2020-07-05T14:01:02Z,E08000024,0.419
2020-07-05T14:01:02Z,E08000025,0.202
2020-07-05T14:01:02Z,E08000026,0.279
2020-07-05T14:01:02Z,E08000027,0.319
2020-07-05T14:01:02Z,E08000028,0.28
2020-07-05T14:01:02Z,E08000029,0.203
2020-07-05T14:01:02Z,E08000030,0.353
2020-07-05T14:01:02Z,E08000031,0.323
2020-07-05T14:01:02Z,E08000032,0.198
2020-07-05T14:01:02Z,E08000033,0.114
2020-07-05T14:01:02Z,E08000034,0.157
2020-07-05T14:01:02Z,E08000035,0.22
2020-07-05T14:01:02Z,E08000036,0.277
2020-07-05T14:01:02Z,E08000037,0.411
2020-07-05T14:01:02Z,"E09000001,E09000033",0.047
2020-07-05T14:01:02Z,E09000002,0.248
2020-07-05T14:01:02Z,E09000003,0.343
2020-07-05T14:01:02Z,E09000004,0.297
2020-07-05T14:01:02Z,E09000005,0.301
2020-07-05T14:01:02Z,E09000006,0.364
2020-07-05T14:01:02Z,E09000007,0.043
2020-07-05T14:01:02Z,E09000008,0.365
2020-07-05T14:01:02Z,E09000009,0.225
2020-07-05T14:01:02Z,E09000010,0.279
2020-07-05T14:01:02Z,E09000011,0.229
2020-07-05T14:01:02Z,E09000012,0.148
2020-07-05T14:01:02Z,E09000013,0.157
2020-07-05T14:01:02Z,E09000014,0.175
2020-07-05T14:01:02Z,E09000015,0.401
2020-07-05T14:01:02Z,E09000016,0.198
2020-07-05T14:01:02Z,E09000017,0.147
2020-07-05T14:01:02Z,E09000018,0.239
2020-07-05T14:01:02Z,E09000019,0.032
2020-07-05T14:01:02Z,E09000020,0.062
2020-07-05T14:01:02Z,E09000021,0.357
2020-07-05T14:01:02Z,E09000022,0.267
2020-07-05T14:01:02Z,E09000023,0.261
2020-07-05T14:01:02Z,E09000024,0.357
2020-07-05T14:01:02Z,E09000025,0.292
2020-07-05T14:01:02Z,E09000026,0.315
2020-07-05T14:01:02Z,E09000027,0.14
2020-07-05T14:01:02Z,E09000028,0.226
2020-07-05T14:01:02Z,E09000029,0.384
2020-07-05T14:01:02Z,E09000030,0.036
2020-07-05T14:01:02Z,E09000031,0.263
2020-07-05T14:01:02Z,E09000032,0.168
