lad19cd,ex_prob
E06000001,0.746
E06000002,0.8114
E06000003,0.7472
E06000004,0.5038
E06000005,0.1601
E06000006,0.7326
E06000007,0.0541
E06000008,0.9707
E06000009,0.8114
E06000010,0.8603
E06000011,0.4532
E06000012,0.8152
E06000013,0.3649
E06000014,0.281
E06000015,0.0407
E06000016,0.6553
E06000017,0.747
E06000018,0.7909
E06000019,0.7024
E06000020,0.9877
E06000021,0.9674
E06000022,0.6254
E06000023,0.6771
E06000024,0.1522
E06000025,0.0544
E06000026,0.32
E06000027,0.1095
E06000030,0.936
E06000031,0.6244
E06000032,0.2282
E06000033,0.5603
E06000034,0.7025
E06000035,0.0177
E06000036,0.8032
E06000037,0.6418
E06000038,0.6625
E06000039,0.7253
E06000040,0.7856
E06000041,0.1799
E06000042,0.5885
E06000043,0.3548
E06000044,0.2561
E06000045,0.5936
E06000046,0.0666
E06000047,0.7839
E06000049,0.7833
E06000050,0.6165
E06000051,0.7946
"E06000052,E06000053",0.056
E06000054,0.6256
E06000055,0.3962
E06000056,0.7089
E06000057,0.7582
E06000058,0.3257
E06000059,0.0935
E07000004,0.5019
E07000005,0.8948
E07000006,0.779
E07000007,0.7647
E07000008,0.4326
E07000009,0.8414
E07000010,0.1968
E07000011,0.5613
E07000012,0.1359
E07000026,0.9685
E07000027,0.5687
E07000028,0.4652
E07000029,0.1187
E07000030,0.3895
E07000031,0.914
E07000032,0.4499
E07000033,0.4652
E07000034,0.4587
E07000035,0
E07000036,0.3669
E07000037,0.5418
E07000038,0.4715
E07000039,0.1119
E07000040,0.6402
E07000041,0.1481
E07000042,0.1539
E07000043,0.2801
E07000044,0
E07000045,0
E07000046,0
E07000047,0.2331
E07000061,0.2814
E07000062,0.4548
E07000063,0.893
E07000064,0.1651
E07000065,0.72
E07000066,0.3054
E07000067,0.1534
E07000068,0.6085
E07000069,0.467
E07000070,0.5543
E07000071,0.4913
E07000072,0.5292
E07000073,0.261
E07000074,0.2126
E07000075,0.1461
E07000076,0.1998
E07000077,0.9345
E07000078,0.8311
E07000079,0.0718
E07000080,0.5046
E07000081,0.0893
E07000082,0.4015
E07000083,0.4051
E07000084,0.0674
E07000085,0.5218
E07000086,0.5421
E07000087,0.795
E07000088,0.1466
E07000089,0.6418
E07000090,0.3265
E07000091,0.3134
E07000092,0.3688
E07000093,0.66
E07000094,0.114
E07000095,0.6921
E07000096,0.2667
E07000098,0.6393
E07000099,0.6553
E07000102,0.3521
E07000103,0.8714
E07000105,0.1681
E07000106,0.1571
E07000107,0.8121
E07000108,0.4815
E07000109,0.4719
E07000110,0.0333
E07000111,0.7915
E07000112,0.4915
E07000113,0
E07000114,0.7485
E07000115,0.2055
E07000116,0.3537
E07000117,0.74
E07000118,0.6131
E07000119,0.7076
E07000120,0.8906
E07000121,0.061
E07000122,0.9962
E07000123,0.9029
E07000124,0.4611
E07000125,0.2893
E07000126,0.8147
E07000127,0.5419
E07000128,0.881
E07000129,0.4479
