analysis_timestamp,lad19cd,ex_prob
2020-07-06T16:24:08Z,E07000113,0.349
2020-07-06T16:24:08Z,E07000114,0.302
2020-07-06T16:24:08Z,E07000115,0.191
2020-07-06T16:24:08Z,E07000116,0.401
2020-07-06T16:24:08Z,E07000117,0.238
2020-07-06T16:24:08Z,E07000118,0.349
2020-07-06T16:24:08Z,E07000119,0.241
2020-07-06T16:24:08Z,E07000120,0.184
2020-07-06T16:24:08Z,E07000121,0.33
2020-07-06T16:24:08Z,E07000122,0.283
2020-07-06T16:24:08Z,E07000123,0.292
2020-07-06T16:24:08Z,E07000124,0.114
2020-07-06T16:24:08Z,E07000125,0.193
2020-07-06T16:24:08Z,E07000126,0.265
2020-07-06T16:24:08Z,E07000127,0.329
2020-07-06T16:24:08Z,E07000128,0.335
2020-07-06T16:24:08Z,E07000129,0.108
2020-07-06T16:24:08Z,E07000130,0.163
2020-07-06T16:24:08Z,E07000131,0.107
2020-07-06T16:24:08Z,E07000132,0.144
2020-07-06T16:24:08Z,E07000133,0.108
2020-07-06T16:24:08Z,E07000134,0.096
2020-07-06T16:24:08Z,E07000135,0.104
2020-07-06T16:24:08Z,E07000136,0.445
2020-07-06T16:24:08Z,E07000137,0.177
2020-07-06T16:24:08Z,E07000138,0.18
2020-07-06T16:24:08Z,E07000139,0.162
2020-07-06T16:24:08Z,E07000140,0.471
2020-07-06T16:24:08Z,E07000141,0.242
2020-07-06T16:24:08Z,E07000142,0.115
2020-07-06T16:24:08Z,E07000143,0.379
2020-07-06T16:24:08Z,E07000144,0.407
2020-07-06T16:24:08Z,E07000145,0.441
2020-07-06T16:24:08Z,E07000146,0.398
2020-07-06T16:24:08Z,E07000147,0.252
2020-07-06T16:24:08Z,E07000148,0.296
2020-07-06T16:24:08Z,E07000149,0.292
2020-07-06T16:24:08Z,E07000150,0.237
2020-07-06T16:24:08Z,E07000151,0.141
2020-07-06T16:24:08Z,E07000152,0.202
2020-07-06T16:24:08Z,E07000153,0.258
2020-07-06T16:24:08Z,E07000154,0.254
2020-07-06T16:24:08Z,E07000155,0.164
2020-07-06T16:24:08Z,E07000156,0.185
2020-07-06T16:24:08Z,E07000163,0.165
