lad19cd,ex_prob
E07000138,0.3806
E07000139,0.3717
E07000140,0.368
E07000141,0.0298
E07000142,0.973
E07000143,0
E07000144,0.2127
E07000145,0.4654
E07000146,0
E07000147,0.7108
E07000148,0.1539
E07000149,0.4073
E07000150,0.9711
E07000151,0.2672
E07000152,0.403
E07000153,0.5205
E07000154,0.9182
E07000155,0.15310000000000001
E07000156,0.4211
E07000163,0.1089
E07000164,0.1873
E07000165,0.2709
E07000166,0.6908
E07000167,0
E07000168,0
E07000169,0.1234
E07000170,0.4949
E07000171,0.7068
E07000172,0.3436
E07000173,0.5484
E07000174,0.372
E07000175,0.9847
E07000176,0.4403
E07000177,0.8827
E07000178,0.0784
E07000179,0.0482
E07000180,0.141
E07000181,0.5797
E07000187,0.584
E07000188,0
E07000189,0
E07000192,0
E07000193,0.3933
E07000194,0.492
E07000195,0.2661
E07000196,0.2312
E07000197,0.8149
E07000198,0.4441
E07000199,0.5031
E07000200,0.6639
E07000202,0.4762
E07000203,0
E07000207,0.0941
E07000208,0.4176
E07000209,0.5756
E07000210,0
E07000211,0.6027
E07000212,0
E07000213,0.3909
E07000214,0.6959
E07000215,0.1363
E07000216,0.4873
E07000217,0.4508
E07000218,0.8315
E07000219,0.1489
E07000220,0.4674
E07000221,0.014
E07000222,0.0958
E07000223,0
E07000224,0.4501
E07000225,0.7347
E07000226,0.6579
E07000227,0.4569
E07000228,0.9221
E07000229,0.9842
E07000234,0.2714
E07000235,0
E07000236,0.3164
E07000237,0.1116
E07000238,0.0639
E07000239,0.6208
E07000240,0.4844
E07000241,0.0137
E07000242,0.2031
E07000243,0
E07000244,0.2719
E07000245,0.7287
E07000246,0.1934
E08000001,0.7985
E08000002,0.8548
E08000003,0.8052
E08000004,0.4926
E08000005,0.9352
E08000006,0.2202
E08000007,0.6256
E08000008,0.2602
E08000009,0.7612
E08000010,0.5214
E08000011,0.7302
E08000012,0.3744
E08000013,0.2841
E08000014,0.5767
E08000015,0.1172
E08000016,0.7765
E08000017,0.7661
E08000018,0.9721
E08000019,0.3361
E08000021,0.5097
E08000022,0.4121
E08000023,0.16
E08000024,0.3498
E08000025,0.9722
E08000026,0.7476
E08000027,0.5717
E08000028,0.9461
E08000029,0.8861
E08000030,0.9735
E08000031,0.5339
E08000032,0.912
E08000033,0.9163
E08000034,0.8526
E08000035,0.596
E08000036,0.7848
E08000037,0.7469
"E09000001,E09000033",0.0796
E09000002,0.7612
E09000003,0.8894
E09000004,0.293
E09000005,0.202
E09000006,0.2567
E09000007,0.3694
E09000008,0.2002
E09000009,0.5582
E09000010,0.8328
E09000011,0.551
E09000012,0.9967
E09000013,0.0739
E09000014,0.6915
E09000015,0.4448
E09000016,0.8702
E09000017,0.5962
E09000018,0.7474
E09000019,0.444
E09000020,0.4205
E09000021,0.8603
E09000022,0.4777
E09000023,0.4321
E09000024,0.7693
E09000025,0.9135
E09000026,0.6081
E09000027,0.3273
E09000028,0.4936
E09000029,0.1353
E09000030,0.0167
E09000031,0.781
E09000032,0.902
