analysis_timestamp,lad19cd,ex_prob
2020-07-07T15:47:33Z,E07000090,0.301
2020-07-07T15:47:33Z,E07000091,0.327
2020-07-07T15:47:33Z,E07000092,0.364
2020-07-07T15:47:33Z,E07000093,0.407
2020-07-07T15:47:33Z,E07000094,0.369
2020-07-07T15:47:33Z,E07000095,0.179
2020-07-07T15:47:33Z,E07000096,0.231
2020-07-07T15:47:33Z,E07000098,0.295
2020-07-07T15:47:33Z,E07000099,0.256
2020-07-07T15:47:33Z,E07000102,0.304
2020-07-07T15:47:33Z,E07000103,0.375
2020-07-07T15:47:33Z,E07000105,0.251
2020-07-07T15:47:33Z,E07000106,0.308
2020-07-07T15:47:33Z,E07000107,0.238
2020-07-07T15:47:33Z,E07000108,0.333
2020-07-07T15:47:33Z,E07000109,0.256
2020-07-07T15:47:33Z,E07000110,0.247
2020-07-07T15:47:33Z,E07000111,0.21
2020-07-07T15:47:33Z,E07000112,0.233
2020-07-07T15:47:33Z,E07000113,0.337
2020-07-07T15:47:33Z,E07000114,0.411
2020-07-07T15:47:33Z,E07000115,0.175
2020-07-07T15:47:33Z,E07000116,0.293
2020-07-07T15:47:33Z,E07000117,0.324
2020-07-07T15:47:33Z,E07000118,0.368
2020-07-07T15:47:33Z,E07000119,0.317
2020-07-07T15:47:33Z,E07000120,0.339
2020-07-07T15:47:33Z,E07000121,0.417
2020-07-07T15:47:33Z,E07000122,0.362
2020-07-07T15:47:33Z,E07000123,0.351
2020-07-07T15:47:33Z,E07000124,0.254
2020-07-07T15:47:33Z,E07000125,0.296
2020-07-07T15:47:33Z,E07000126,0.33
2020-07-07T15:47:33Z,E07000127,0.307
2020-07-07T15:47:33Z,E07000128,0.425
2020-07-07T15:47:33Z,E07000129,0.123
2020-07-07T15:47:33Z,E07000130,0.145
2020-07-07T15:47:33Z,E07000131,0.132
2020-07-07T15:47:33Z,E07000132,0.199
2020-07-07T15:47:33Z,E07000133,0.114
2020-07-07T15:47:33Z,E07000134,0.094
2020-07-07T15:47:33Z,E07000135,0.133
2020-07-07T15:47:33Z,E07000136,0.388
2020-07-07T15:47:33Z,E07000137,0.173
2020-07-07T15:47:33Z,E07000138,0.241
2020-07-07T15:47:33Z,E07000139,0.204
2020-07-07T15:47:33Z,E07000140,0.422
2020-07-07T15:47:33Z,E07000141,0.245
2020-07-07T15:47:33Z,E07000142,0.182
2020-07-07T15:47:33Z,E07000143,0.327
2020-07-07T15:47:33Z,E07000144,0.322
2020-07-07T15:47:33Z,E07000145,0.345
2020-07-07T15:47:33Z,E07000146,0.462
2020-07-07T15:47:33Z,E07000147,0.267
2020-07-07T15:47:33Z,E07000148,0.251
2020-07-07T15:47:33Z,E07000149,0.263
2020-07-07T15:47:33Z,E07000150,0.295
2020-07-07T15:47:33Z,E07000151,0.209
2020-07-07T15:47:33Z,E07000152,0.266
2020-07-07T15:47:33Z,E07000153,0.406
2020-07-07T15:47:33Z,E07000154,0.402
2020-07-07T15:47:33Z,E07000155,0.236
2020-07-07T15:47:33Z,E07000156,0.339
2020-07-07T15:47:33Z,E07000163,0.159
2020-07-07T15:47:33Z,E07000164,0.345
2020-07-07T15:47:33Z,E07000165,0.337
2020-07-07T15:47:33Z,E07000166,0.381
2020-07-07T15:47:33Z,E07000167,0.378
2020-07-07T15:47:33Z,E07000168,0.481
2020-07-07T15:47:33Z,E07000169,0.187
2020-07-07T15:47:33Z,E07000170,0.312
2020-07-07T15:47:33Z,E07000171,0.303
2020-07-07T15:47:33Z,E07000172,0.21
2020-07-07T15:47:33Z,E07000173,0.23
2020-07-07T15:47:33Z,E07000174,0.237
2020-07-07T15:47:33Z,E07000175,0.195
2020-07-07T15:47:33Z,E07000176,0.163
2020-07-07T15:47:33Z,E07000177,0.35
2020-07-07T15:47:33Z,E07000178,0.332
2020-07-07T15:47:33Z,E07000179,0.37
2020-07-07T15:47:33Z,E07000180,0.312
2020-07-07T15:47:33Z,E07000181,0.405
2020-07-07T15:47:33Z,E07000187,0.191
2020-07-07T15:47:33Z,E07000188,0.339
2020-07-07T15:47:33Z,E07000189,0.264
2020-07-07T15:47:33Z,E07000192,0.112
2020-07-07T15:47:33Z,E07000193,0.216
2020-07-07T15:47:33Z,E07000194,0.195
2020-07-07T15:47:33Z,E07000195,0.26
2020-07-07T15:47:33Z,E07000196,0.169
2020-07-07T15:47:33Z,E07000197,0.238
2020-07-07T15:47:33Z,E07000198,0.147
2020-07-07T15:47:33Z,E07000199,0.26
2020-07-07T15:47:33Z,E07000200,0.283
2020-07-07T15:47:33Z,E07000202,0.356
2020-07-07T15:47:33Z,E07000203,0.324
2020-07-07T15:47:33Z,E07000207,0.222
2020-07-07T15:47:33Z,E07000208,0.355
2020-07-07T15:47:33Z,E07000209,0.366
2020-07-07T15:47:33Z,E07000210,0.274
2020-07-07T15:47:33Z,E07000211,0.437
2020-07-07T15:47:33Z,E07000212,0.203
2020-07-07T15:47:33Z,E07000213,0.281
2020-07-07T15:47:33Z,E07000214,0.346
2020-07-07T15:47:33Z,E07000215,0.343
2020-07-07T15:47:33Z,E07000216,0.39
2020-07-07T15:47:33Z,E07000217,0.272
2020-07-07T15:47:33Z,E07000218,0.203
2020-07-07T15:47:33Z,E07000219,0.336
2020-07-07T15:47:33Z,E07000220,0.218
2020-07-07T15:47:33Z,E07000221,0.354
2020-07-07T15:47:33Z,E07000222,0.189
2020-07-07T15:47:33Z,E07000223,0.372
2020-07-07T15:47:33Z,E07000224,0.259
2020-07-07T15:47:33Z,E07000225,0.222
2020-07-07T15:47:33Z,E07000226,0.295
2020-07-07T15:47:33Z,E07000227,0.397
2020-07-07T15:47:33Z,E07000228,0.407
2020-07-07T15:47:33Z,E07000229,0.43
2020-07-07T15:47:33Z,E07000234,0.311
2020-07-07T15:47:33Z,E07000235,0.243
2020-07-07T15:47:33Z,E07000236,0.345
2020-07-07T15:47:33Z,E07000237,0.289
2020-07-07T15:47:33Z,E07000238,0.286
2020-07-07T15:47:33Z,E07000239,0.386
2020-07-07T15:47:33Z,E07000240,0.197
2020-07-07T15:47:33Z,E07000241,0.213
2020-07-07T15:47:33Z,E07000242,0.267
2020-07-07T15:47:33Z,E07000243,0.311
2020-07-07T15:47:33Z,E07000244,0.417
2020-07-07T15:47:33Z,E07000245,0.296
2020-07-07T15:47:33Z,E07000246,0.386
2020-07-07T15:47:33Z,E08000001,0.298
2020-07-07T15:47:33Z,E08000002,0.298
2020-07-07T15:47:33Z,E08000003,0.263
2020-07-07T15:47:33Z,E08000004,0.223
2020-07-07T15:47:33Z,E08000005,0.148
2020-07-07T15:47:33Z,E08000006,0.265
2020-07-07T15:47:33Z,E08000007,0.425
2020-07-07T15:47:33Z,E08000008,0.484
2020-07-07T15:47:33Z,E08000009,0.321
2020-07-07T15:47:33Z,E08000010,0.344
2020-07-07T15:47:33Z,E08000011,0.377
2020-07-07T15:47:33Z,E08000012,0.399
2020-07-07T15:47:33Z,E08000013,0.282
2020-07-07T15:47:33Z,E08000014,0.34
2020-07-07T15:47:33Z,E08000015,0.536
2020-07-07T15:47:33Z,E08000016,0.218
2020-07-07T15:47:33Z,E08000017,0.344
2020-07-07T15:47:33Z,E08000018,0.194
2020-07-07T15:47:33Z,E08000019,0.186
2020-07-07T15:47:33Z,E08000021,0.506
2020-07-07T15:47:33Z,E08000022,0.464
2020-07-07T15:47:33Z,E08000023,0.591
2020-07-07T15:47:33Z,E08000024,0.567
2020-07-07T15:47:33Z,E08000025,0.311
2020-07-07T15:47:33Z,E08000026,0.292
2020-07-07T15:47:33Z,E08000027,0.274
2020-07-07T15:47:33Z,E08000028,0.29
2020-07-07T15:47:33Z,E08000029,0.258
2020-07-07T15:47:33Z,E08000030,0.338
2020-07-07T15:47:33Z,E08000031,0.25
2020-07-07T15:47:33Z,E08000032,0.174
2020-07-07T15:47:33Z,E08000033,0.1
2020-07-07T15:47:33Z,E08000034,0.204
2020-07-07T15:47:33Z,E08000035,0.22
2020-07-07T15:47:33Z,E08000036,0.215
2020-07-07T15:47:33Z,E08000037,0.549
2020-07-07T15:47:33Z,"E09000001,E09000033",0.055
2020-07-07T15:47:33Z,E09000002,0.229
2020-07-07T15:47:33Z,E09000003,0.251
2020-07-07T15:47:33Z,E09000004,0.362
2020-07-07T15:47:33Z,E09000005,0.269
2020-07-07T15:47:33Z,E09000006,0.354
2020-07-07T15:47:33Z,E09000007,0.04
2020-07-07T15:47:33Z,E09000008,0.296
2020-07-07T15:47:33Z,E09000009,0.343
2020-07-07T15:47:33Z,E09000010,0.333
2020-07-07T15:47:33Z,E09000011,0.246
2020-07-07T15:47:33Z,E09000012,0.15
2020-07-07T15:47:33Z,E09000013,0.242
2020-07-07T15:47:33Z,E09000014,0.181
2020-07-07T15:47:33Z,E09000015,0.408
2020-07-07T15:47:33Z,E09000016,0.324
2020-07-07T15:47:33Z,E09000017,0.241
2020-07-07T15:47:33Z,E09000018,0.279
2020-07-07T15:47:33Z,E09000019,0.028
2020-07-07T15:47:33Z,E09000020,0.101
2020-07-07T15:47:33Z,E09000021,0.419
2020-07-07T15:47:33Z,E09000022,0.282
2020-07-07T15:47:33Z,E09000023,0.27
2020-07-07T15:47:33Z,E09000024,0.328
2020-07-07T15:47:33Z,E09000025,0.168
2020-07-07T15:47:33Z,E09000026,0.316
2020-07-07T15:47:33Z,E09000027,0.144
2020-07-07T15:47:33Z,E09000028,0.198
2020-07-07T15:47:33Z,E09000029,0.429
2020-07-07T15:47:33Z,E09000030,0.032
2020-07-07T15:47:33Z,E09000031,0.208
2020-07-07T15:47:33Z,E09000032,0.159
