analysis_timestamp,lad19cd,mean,low95,low90,low50,median,up50,up90,up95
2020-07-08T15:53:24Z,E06000001,1.3050440130410839,0.3382888878441521,0.4380381587029314,0.6361100308941554,1.0134900044123158,1.6272359967017485,2.498695020611195,3.170976646137958
2020-07-08T15:53:24Z,E06000002,1.129196221801837,0.4392177964077504,0.5209538157119389,0.7015095272855202,0.997398585319013,1.4115673099960744,1.9071463643022561,2.3160131028259494
2020-07-08T15:53:24Z,E06000003,1.1115266006839726,0.3746776160345892,0.4808483199814104,0.6725017037665069,0.9447250440136254,1.3842941097112313,1.9736449141537666,2.3853011565500446
2020-07-08T15:53:24Z,E06000004,1.0775067974662922,0.4658989005345536,0.5392558959890734,0.6968003468180448,0.9533586244263785,1.3503491113847619,1.790436559601848,2.015130262696687
2020-07-08T15:53:24Z,E06000005,1.0838221159978942,0.5342342018616625,0.6024862497588654,0.7538898184912044,0.9925853783371112,1.291769112090664,1.6768631539496721,1.950869825323471
2020-07-08T15:53:24Z,E06000006,0.9874222891811596,0.47162573639058647,0.5530042716104809,0.7094491797812159,0.8935879829672968,1.180651920777592,1.5387249331685766,1.7900932406261416
2020-07-08T15:53:24Z,E06000007,0.9348899687133949,0.4447251112205645,0.5105926239272547,0.6582135710777323,0.8579871343962001,1.1523863486841266,1.4235929992135166,1.647359541034314
2020-07-08T15:53:24Z,E06000008,1.0895197876250877,0.29330410069710244,0.3904082188883645,0.5452653722008118,0.8676770199289194,1.3887163547818362,2.031769346213776,2.591795984107206
2020-07-08T15:53:24Z,E06000009,0.969566529209052,0.25056172079186495,0.3100410502084332,0.4746086165310105,0.7605068186117885,1.1720291416299633,1.852586965832148,2.3905110691613336
2020-07-08T15:53:24Z,E06000010,1.2109175338974183,0.3707739443360139,0.46299082016360765,0.6617616256055793,1.0167123412153327,1.532720365559499,2.112383493482395,2.7276949086617845
2020-07-08T15:53:24Z,E06000011,1.0297315228774695,0.40383357816921167,0.4911854990273345,0.6853899077276474,0.90881618891034055,1.2584571994609492,1.6863501599238406,2.0655015697192107
2020-07-08T15:53:24Z,E06000012,0.8515540074648972,0.6229222115378723,0.6548585262287355,0.7349087677309301,0.8366472820222555,0.9490235038073984,1.060962503517803,1.1382121515597972
2020-07-08T15:53:24Z,E06000013,0.9985851905901817,0.3651787470371838,0.44415653893323526,0.614275639863763,0.8770141863766521,1.240218352724732,1.7372718452163871,2.074620782257551
2020-07-08T15:53:24Z,E06000014,0.988575366940651,0.4335535764176364,0.5036697851712889,0.6616340797371113,0.8890771362444163,1.2176389580980942,1.5872844709414116,1.8539246409788936
2020-07-08T15:53:24Z,E06000015,0.8164807454342244,0.26884926317614055,0.3235105854307266,0.487564381681632,0.7180498133465859,1.0243080122197084,1.4412535676655875,1.677733554581204
